ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N06561	1	564621	7617555	2029	0.1404	0.1713	0.93190170262133	2
N06561	1	7621589	69295070	18385	-0.0771	-0.0047	0.981507805762563	2
N06561	1	69298420	76312948	1919	0.1995	0.1713	0.878517540282737	2
N06561	1	76317869	162684359	18426	-0.1199	-0.16485	0.94399721812277	2
N06561	1	162685018	165958020	1501	0.1057	0.1713	0.932384089732177	2
N06561	1	165959967	185430494	6643	-0.133	-0.16485	0.964046409410622	2
N06561	1	185433563	190722671	1591	0.1598	0.1713	0.895641658603376	2
N06561	1	190723353	237912224	16689	-0.0928	-0.0047	0.986973436166078	2
N06561	1	237912296	241501210	1601	0.2396	0.1713	0.889957791963423	2
N06561	1	241501628	249198692	2440	0.003	-0.0047	0.929390053345303	2
N06561	2	15703	218247141	65663	-0.054	-0.0047	0.97670587987003	2
N06561	2	218248999	222977035	1576	0.1726	0.1713	0.912347194239002	2
N06561	2	222977078	243048760	6579	-0.0125	-0.0047	0.99660096729717	2
N06561	3	69244	197856433	60579	-0.0398	-0.0047	0.977432513105471	2
N06561	4	45410	36757664	12425	0.085	0.1713	0.943153614011506	2
N06561	4	36758646	42648315	2123	-0.3244	-0.3244	1.03512002567041	2
N06561	4	42648398	60823776	4150	0.021	-0.0047	0.917126764027643	2
N06561	4	60824623	68193149	2010	0.3267	0.368771841639661	0.879270806956918	3
N06561	4	68194834	128094309	16614	-0.0843	-0.0047	0.947635449570315	2
N06561	4	128097223	134964519	1586	0.1713	0.1713	0.908866099143557	2
N06561	4	134964598	190921709	17000	-0.0405	-0.0047	0.95179027217656	2
N06561	5	36344	163914007	50363	-0.0186	-0.0047	0.967798869786936	2
N06561	5	163924037	168914116	1922	0.1946	0.1713	0.946993671891505	2
N06561	5	168922498	173806760	2105	-0.1402	-0.16485	1.00664398100775	2
N06561	5	173810054	180692833	1945	0.0799	0.1713	1.00075145647788	2
N06561	6	203249	18305427	8044	-0.1481	-0.16485	0.969516677779189	2
N06561	6	18309605	23170014	1952	0.1618	0.1713	1.02025364094426	2
N06561	6	23170986	29586384	2001	-0.1607	-0.16485	1.01653477697552	2
N06561	6	29589124	34617902	2048	-0.41	-0.3244	1.02547959501423	2
N06561	6	34618893	91511008	16015	-0.0756	-0.0047	0.987049496655007	2
N06561	6	91511394	104856170	3845	0.1498	0.1713	0.88979815042399	2
N06561	6	104868119	118894468	4144	-0.1359	-0.16485	0.944230938341417	2
N06561	6	118894793	125419899	1952	0.1136	0.1713	1.00025744559179	2
N06561	6	125434358	161644584	12070	-0.169	-0.16485	1.00736083778268	2
N06561	6	161645048	170918031	3938	0.1304	0.1713	0.98868520325304	2
N06561	7	43259	16802200	6102	0.0249	-0.0047	0.931009233928084	2
N06561	7	16802990	31895388	6174	-0.1916	-0.16485	0.94191836960557	2
N06561	7	31895769	159119220	34619	0.0069	-0.0047	0.982485538981797	2
N06561	8	161222	5810413	3989	0.2753	0.1713	0.906905411998512	2
N06561	8	5810889	96208087	27892	-0.0083	-0.0047	0.945513412741071	2
N06561	8	96208726	104496240	2582	-0.2394	-0.16485	1.02237864055888	2
N06561	8	104518040	124670101	5975	0.0512	-0.0047	0.906439637490511	2
N06561	8	124675680	129853215	2118	-0.2273	-0.16485	0.910840266340038	2
N06561	8	129854369	146293414	6010	0.069	-0.0047	0.944684794637117	2
N06561	9	37747	141071475	41387	-0.0047	-0.0047	0.96449185361486	2
N06561	10	104427	130582765	46152	-0.0336	-0.0047	0.986180267125737	2
N06561	10	130585752	135434551	1945	0.2663	0.1713	0.944195610076151	2
N06561	11	198510	37847280	14178	-0.0473	-0.0047	0.982904836500257	2
N06561	11	37848312	51227583	3516	0.1619	0.1713	0.959446915047686	2
N06561	11	51228126	86396588	8621	-0.0716	-0.0047	0.987890797631542	2
N06561	11	86399065	92306628	1953	0.1745	0.1713	0.903902506066045	2
N06561	11	92307134	130755813	14197	-0.0668	-0.0047	0.955072186443232	2
N06561	11	130758556	134944770	1960	0.1762	0.1713	0.906502345292884	2
N06561	12	161382	17569834	6129	-0.1426	-0.16485	0.980071365283351	2
N06561	12	17572290	23423470	1916	0.1168	0.1713	0.920642601036372	2
N06561	12	23423862	111207445	26364	-0.135	-0.16485	0.977558947761525	2
N06561	12	111207515	133777645	8043	0.0802	-0.0047	1.02292448275047	2
N06561	13	19045720	44086186	9993	-0.0589	-0.0047	0.961231753820677	2
N06561	13	44086933	50144995	2071	-0.3079	-0.3244	0.988787139906047	2
N06561	13	50151926	105780579	18013	0.0227	-0.0047	0.950088449601591	2
N06561	13	105780712	115106996	3983	0.2203	0.1713	0.920550177708733	2
