ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08651	1	564621	146708167	36638	-0.0252	-0.0147	0.919393813934901	2
N08651	1	146709877	249198692	34586	1.0243	1.0551482820987	0.902878428636324	4
N08651	2	15703	243048760	73818	-1e-04	-0.0147	0.912745676273025	2
N08651	3	69244	197856433	60579	0.0097	-0.0147	0.909518758887863	2
N08651	4	45410	190921709	55908	0.0187	-0.0147	0.89767912373831	2
N08651	5	36344	19494617	8091	0.0256	-0.0147	0.938528911214705	2
N08651	5	19495326	28887556	2255	0.2591	0.22305	0.861437184437813	2
N08651	5	28897239	180692833	45989	-0.0096	-0.0147	0.900958143166551	2
N08651	6	203249	13046229	5996	-0.0568	-0.0147	0.920298597225369	2
N08651	6	13046573	18305427	2048	-0.2875	-0.0147	0.913420112936628	2
N08651	6	18309605	170918031	47965	-0.0213	-0.0147	0.925024192998625	2
N08651	7	43259	159119220	46895	0.0174	-0.0147	0.904115609597043	2
N08651	8	161222	41064077	18212	-1.5993	-1.4808	1.00687632237126	1
N08651	8	41069247	146293414	30354	0.0159	-0.0147	0.905594682293795	2
N08651	9	37747	141071475	41387	0.0333	-0.0147	0.903259261031283	2
N08651	10	104427	135434551	48097	-0.0054	-0.0147	0.907928094711762	2
N08651	11	198510	80399413	24232	0.0112	-0.0147	0.916203614927282	2
N08651	11	80399615	86253595	2019	-0.6525	-0.636812295680323	1.14396897343682	1
N08651	11	86259864	92317365	2020	-1.0782	-1.4808	0.930905156380582	1
N08651	11	92317747	100573092	3095	-1.3385	-1.4808	1.02613814238378	1
N08651	11	100573120	102937679	874	-2.7252	-2.82437201075894	1.47861531046115	1
N08651	11	102943929	109680152	2098	-1.2964	-1.4808	0.950957572015447	1
N08651	11	109680422	115218713	2053	-0.3783	-0.0147	1.05884219103987	2
N08651	11	115219346	134944770	8034	-0.0405	-0.0147	0.910390529234755	2
N08651	12	161382	17508277	6110	-1.7511	-1.4808	1.03542655754782	1
N08651	12	17509122	23528257	1954	-1.4868	-1.4808	0.945375454318002	1
N08651	12	23530213	28925554	2060	-1.7457	-1.4808	1.02998579738219	1
N08651	12	28927433	30280698	614	-0.8919	-0.837379057991631	1.3249219558116	1
N08651	12	30288932	133777645	31714	-0.0367	-0.0147	0.915714955343423	2
N08651	13	19045720	115106996	34060	-1.6027	-1.4808	0.990497537070087	1
N08651	14	20211644	107285437	28033	-0.0367	-0.0147	0.931731400597652	2
N08651	15	20071673	22766821	60	-0.3988	-0.0147	1.18147255644077	2
N08651	15	22777875	29467605	1932	0.187	0.22305	0.887235915589123	2
N08651	15	29467622	102400037	24022	-0.0538	-0.0147	0.927395458761882	2
N08651	16	86671	90163275	27567	-0.001	-0.0147	0.922621115193349	2
N08651	17	6689	27114600	6494	-0.0443	-0.0147	0.950032524282106	2
N08651	17	27123816	29076347	243	-0.4476	-0.0147	1.12756745551039	2
N08651	17	29082334	31986277	831	-1.2174	-1.4808	1.28263389890872	1
N08651	17	31987790	37726423	1646	-0.2838	-0.0147	1.06844696846258	2
N08651	17	37745979	40483466	629	-1.0898	-1.4808	1.34250621580501	1
N08651	17	40491680	61639694	5027	-0.0913	-0.0147	0.965218242611124	2
N08651	17	61646000	64240737	617	-1.0375	-1.4808	1.30073581689477	1
N08651	17	64242703	67412631	998	-0.2864	-0.0147	1.00558522407914	2
N08651	17	67412966	81049726	4094	0.0516	-0.0147	0.934915082544664	2
N08651	18	11543	78015057	26505	0.0335	-0.0147	0.900100083496465	2
N08651	19	260912	8632587	1315	0.981	0.989929438102501	1.03368406814289	4
N08651	19	8633943	15529020	1230	0.4028	0.410779073487338	1.11520878886922	3
N08651	19	15582973	59095126	9315	0.019	-0.0147	0.937899901224521	2
N08651	20	61795	62912463	22820	-0.0147	-0.0147	0.930186939010129	2
N08651	21	10913441	48084820	12527	-0.0085	-0.0147	0.938409331542031	2
N08651	22	16055171	51219006	11424	-1.6401	-1.4808	1.05067908010941	1
N08651	23	152439	6947767	2036	-1.4748	-1.4808	1.24658082227829	1
N08651	23	6948429	154925045	34722	-1.736	-1.4808	1.02106357896075	1
N08651	24	2722506	28758193	347	-2.1994	-2.11662408914235	1.05710031438423	1
