ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08643	1	564621	146717786	36642	-0.0333	-0.02285	0.840096163112286	2
N08643	1	146723941	167065003	6069	0.8381	0.8381	0.812639800227813	4
N08643	1	167066609	249198692	28513	-0.062	-0.02285	0.861261601297842	2
N08643	2	15703	243048760	73818	-0.0205	-0.02285	0.833802943081077	2
N08643	3	69244	57102515	20107	-0.0292	-0.02285	0.858368807668457	2
N08643	3	57103631	57280255	47	-1.102	-1.3737	1.17406192338987	1
N08643	3	57306319	197856433	40425	-0.0194	-0.02285	0.845122678842492	2
N08643	4	45410	190921709	55908	-2e-04	-0.02285	0.838041329093049	2
N08643	5	36344	180692833	56335	0.883	0.8381	0.844509300760935	4
N08643	6	203249	40344459	15984	0.8345	0.8381	0.842997984829214	4
N08643	6	40344526	42954492	896	0.4373	0.8381	1.19694654498911	4
N08643	6	42955524	53373197	3193	-1.3737	-1.3737	1.05220990216249	1
N08643	6	53373771	64724211	1935	-0.9294	-1.3737	1.24000342648002	1
N08643	6	64725073	65020471	49	-1.701	-1.3737	1.09134438493073	1
N08643	6	65031922	68649979	1130	0.3991	0.8381	1.16552687326085	4
N08643	6	68653644	78191262	2860	-0.992	-1.3737	1.17356065559339	1
N08643	6	78197122	84809517	1954	-0.5807	-0.560586597953063	1.22195157566052	1
N08643	6	84811129	87474883	780	-0.9188	-1.3737	1.24858809662169	1
N08643	6	87490232	91505957	1271	0.6119	0.8381	1.11675103098399	4
N08643	6	91506655	97749609	1898	1.0099	1.08677919291315	0.825652850314639	4
N08643	6	97751948	98025019	46	0.1231	0.1077	0.978317147335987	2
N08643	6	98025180	103620159	1535	-1.2701	-1.3737	1.06538083499275	1
N08643	6	103628279	111848191	2475	0.6632	0.8381	0.972300288800791	4
N08643	6	111849860	170918031	20003	-1.3914	-1.3737	0.940178087427606	1
N08643	7	43259	7592633	2055	0.0923	0.1077	0.922558232433057	2
N08643	7	7595285	159119220	44840	0.9008	0.8381	0.828747292505878	4
N08643	8	161222	41147753	18238	-1.4777	-1.3737	0.936443363846222	1
N08643	8	41157239	146293414	30328	-0.0205	-0.02285	0.842024402431442	2
N08643	9	37747	141071475	41387	0.9057	0.8381	0.826626062585708	4
N08643	10	104427	135434551	48097	-0.0559	-0.02285	0.843939194394859	2
N08643	11	198510	134944770	44425	0.8993	0.8381	0.826560634266266	4
N08643	12	161382	133777645	42452	-0.0489	-0.02285	0.842638341004402	2
N08643	13	19045720	115106996	34060	0.0128	-0.02285	0.824362200534739	2
N08643	14	20211644	24312993	1572	-0.2806	-0.212869782723853	0.943852396284708	2
N08643	14	24327790	32805674	2450	-0.8012	-1.3737	1.12633990438027	1
N08643	14	32807504	52289531	5990	0.0088	-0.02285	0.835797467751628	2
N08643	14	52289589	82334360	10008	-1.4529	-1.3737	0.957145514557942	1
N08643	14	82334546	107285437	8013	3e-04	-0.02285	0.828426649777722	2
N08643	15	20071673	102400037	26014	0.8569	0.8381	0.841261029152375	4
N08643	16	86671	90163275	27567	-0.0424	-0.02285	0.85712678125582	2
N08643	17	6689	81049726	20579	-0.081	-0.02285	0.849760011601621	2
N08643	18	11543	78015057	26505	-0.0018	-0.02285	0.821403905226532	2
N08643	19	260912	59095126	11860	1.5553	1.5917510111657	0.921989214806823	6
N08643	20	61795	62912463	22820	-0.0527	-0.02285	0.840997453514748	2
N08643	21	10913441	48084820	12527	0.0296	-0.02285	0.854606143142615	2
N08643	22	16055171	51219006	11424	-0.0252	-0.02285	0.887480156351777	2
N08643	23	152439	6947767	2036	-1.4406	-1.3737	1.21581637344265	1
N08643	23	6948429	154925045	34722	-1.691	-1.3737	0.939504991579835	1
N08643	24	2722506	28758193	347	-2.1777	-2.09952262952664	0.942462405167146	1
