ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01951	1	888659	115723695	26873	-0.2887	-0.26175	0.815830769817546	2
T01951	1	115724287	151951695	2045	0.2881	0.2881	0.893410394569042	2
T01951	1	151953763	161262428	2054	0.937	0.943	0.835075790945976	4
T01951	1	161272137	167846041	2061	0.674	0.700384265440066	0.847059778070879	3
T01951	1	167848634	190787455	6203	0.4333	0.2881	0.828707538242462	2
T01951	1	190801615	249198692	16517	0.1967	0.2881	0.824275183033424	2
T01951	2	15703	13627836	4212	-0.2229	-0.26175	0.81330695452872	2
T01951	2	13627989	19780305	1954	0.0137	-0.00015	0.831012465045191	2
T01951	2	19780732	36023957	4155	-0.2348	-0.26175	0.830017779367324	2
T01951	2	36026188	54508731	6165	0.416	0.2881	0.830231265717952	2
T01951	2	54509075	68495243	3816	0.1621	0.2881	0.800671737738944	2
T01951	2	68495463	242775910	41567	-0.018	-0.00015	0.803354528726436	2
T01951	3	62614	197851260	51885	-0.0421	-0.00015	0.814895507193292	2
T01951	4	68911	8258650	2030	0.3024	0.2881	0.802348906086561	2
T01951	4	8260812	13489936	1534	0.1042	0.2881	0.811938315741368	2
T01951	4	13490658	85360873	18461	-0.0825	-0.1089	0.814985255683321	2
T01951	4	85363428	190921709	27176	-0.384	-0.26175	0.808132988784337	2
T01951	5	113577	180692321	46160	0.9504	0.943	0.816870799011349	4
T01951	6	184719	170908114	51732	-0.0208	-0.00015	0.795416890986101	2
T01951	7	44167	42098201	14681	0.7417	0.763487489164266	0.794721294260123	3
T01951	7	42098880	159119220	31319	0.9076	0.943	0.794006396205109	4
T01951	8	168484	108527168	28544	-0.0416	-0.00015	0.819152093746356	2
T01951	8	108530901	131512902	6125	0.2996	0.2881	0.836600991218344	2
T01951	8	131517071	146292734	4008	0.454	0.2881	0.853703763499145	2
T01951	9	208549	141011581	30528	0.9844	0.998	0.819771729702167	4
T01951	10	104427	135426536	35233	0.0261	-0.00015	0.82550811042278	2
T01951	11	230751	24665985	8096	1.0116	0.998	0.8488475475372	4
T01951	11	24666240	30752278	1955	1.1952	1.22885003442188	0.740038352872391	5
T01951	11	30759583	36969003	2019	0.943	0.943	0.834017741809944	4
T01951	11	36970087	43258061	2009	0.2543	0.2881	0.97111703200968	2
T01951	11	43258073	134938470	24145	0.0096	-0.00015	0.805044940195192	2
T01951	12	180185	133777562	33063	0.0046	-0.00015	0.800413261537331	2
T01951	13	19450806	80926657	17054	-1.5888	-1.5409	0.887388387879174	1
T01951	13	80927946	115095705	10626	-1.153	-1.2095	0.857649284508222	1
T01951	14	20511673	98586243	24691	-0.1089	-0.1089	0.796416801190073	2
T01951	14	98588321	107285437	2007	0.1451	0.2881	0.803635547653652	2
T01951	15	22809980	102429049	24826	-0.0195	-0.00015	0.795509139313338	2
T01951	16	89561	29837108	8262	-0.0049	-0.00015	0.83762126242075	2
T01951	16	29841225	90146366	12392	-0.6155	-0.590330676376239	0.799074382303965	1
T01951	17	18901	14456138	3846	-1.5409	-1.5409	0.88520604644754	1
T01951	17	14471825	29661154	1906	-0.8398	-0.795603227325539	1.08881353879824	1
T01951	17	29668808	70925220	9654	0.0119	-0.00015	0.809188872048483	2
T01951	17	70937615	81041938	1856	0.1873	0.2881	0.75486197494977	2
T01951	18	136305	78010194	20574	0.0214	-0.00015	0.801112257281839	2
T01951	19	260912	42842794	6845	0.9545	0.943	0.842178933204735	4
T01951	19	42922537	58956888	3423	0.5291	0.2881	0.781936533792128	2
T01951	20	61795	62912463	16018	0.0204	-0.00015	0.825364084859563	2
T01951	21	15129378	43463663	9245	-1.4814	-1.5409	0.886959632447024	1
T01951	21	43468604	48084820	1096	-1.266	-1.2095	0.859333106147138	1
T01951	22	16888900	51177928	8585	-0.0281	-0.00015	0.834445519957284	2
T01951	23	169805	2716346	703	-0.4286	-0.1089	1.4339974478058	2
T01951	23	2717538	155233098	21370	-2.2488	-2.22984610427297	1.01383841662668	1
