ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01790	1	888659	83717620	18585	0.0238	-0.0062	0.808088873380911	2
T01790	1	83717861	89475230	1640	-0.2077	-0.0062	0.796926086085086	2
T01790	1	89487657	115777538	6671	-0.4019	-0.4266	0.810366413457084	2
T01790	1	115779088	152175970	2059	-0.164	-0.0062	0.75754118567707	2
T01790	1	152177289	249198692	26798	0.045	-0.0062	0.806348677656517	2
T01790	2	15703	103145426	26796	0.0069	-0.0062	0.82599685923822	2
T01790	2	103146999	128220756	6254	-0.4513	-0.4266	0.80733676289633	2
T01790	2	128221556	242775910	28819	-0.0468	-0.0062	0.811538433661934	2
T01790	3	62614	197851260	51885	1.0212	1.01405	0.833454032346749	4
T01790	4	68911	190921709	49201	-0.0278	-0.0062	0.81924430250733	2
T01790	5	113577	180692321	46160	-0.0214	-0.0062	0.818708059678156	2
T01790	6	184719	62068766	18622	1.0069	1.01405	0.822484605302265	4
T01790	6	62068769	76010158	4135	0.3078	0.320531968601797	0.854825810569554	3
T01790	6	76010433	118405500	12467	0.0408	-0.0062	0.84139824692012	2
T01790	6	118405882	125396910	2020	0.401	0.41465	0.883021333866728	3
T01790	6	125396993	146009066	6264	0.006	-0.0062	0.835893887124577	2
T01790	6	146013154	152446487	2005	0.4283	0.41465	0.842883237078828	3
T01790	6	152452928	159398633	2146	0.1177	0.148099211796916	0.841999706269085	2
T01790	6	159398700	170908114	4073	0.587	0.6127	0.887507497309639	3
T01790	7	44167	159119220	46000	-3e-04	-0.0062	0.812885204551035	2
T01790	8	168484	36041834	12257	-1.409	-1.5288	0.887697282116745	1
T01790	8	36043684	49563320	1989	-1.1174	-1.10224071491051	1.10198322956231	1
T01790	8	49566471	146292734	24431	-0.0271	-0.0062	0.817692442105853	2
T01790	9	208549	141011581	30527	-0.0062	-0.0062	0.826404136616043	2
T01790	10	104427	135426536	35232	0.0381	-0.0062	0.826405506586658	2
T01790	11	230751	134938470	38224	0.0108	-0.0062	0.809710569889473	2
T01790	12	180185	133777562	33063	-0.0292	-0.0062	0.812067964779564	2
T01790	13	19450806	115095705	27680	-0.1388	-0.0062	0.819043766958706	2
T01790	14	20511673	26473388	2051	-0.0021	-0.0062	0.880895104266424	2
T01790	14	26479282	53857420	8216	-0.1911	-0.0062	0.803816461872172	2
T01790	14	53868813	86139515	10270	-1.6486	-1.5288	0.851437936416644	1
T01790	14	86140053	107285437	6161	-0.042	-0.0062	0.781516601763474	2
T01790	15	22809980	102429049	24826	-0.0013	-0.0062	0.794792193430786	2
T01790	16	89561	90146366	20654	0.0412	-0.0062	0.803812248359666	2
T01790	17	18901	81041938	17262	0.023	-0.0062	0.800185849609935	2
T01790	18	136305	39560221	9649	0.9973	1.01405	0.833333199804167	4
T01790	18	39564161	57352774	4799	0.6384	0.6127	0.918846164974956	3
T01790	18	57354609	78010194	6126	1.0283	1.01405	0.867358080697637	4
T01790	19	260912	58956888	10268	1.131	1.1575030442563	0.829063462970819	4
T01790	20	61795	62912463	16018	-0.0498	-0.0062	0.828542667105836	2
T01790	21	15129378	48084820	10341	0.0022	-0.0062	0.849889728576441	2
T01790	22	16888900	51177928	8585	-0.0376	-0.0062	0.831284378614939	2
T01790	23	169805	2693624	698	-0.3345	-0.0062	1.44659525148385	2
T01790	23	2703633	8405577	1310	-2.1988	-2.6006	1.27133139991676	1
T01790	23	8408398	32334069	4478	-2.6493	-2.6006	1.0241934586961	1
T01790	23	32334121	34602281	600	-3.833	-4.889	1.67466168287531	1
T01790	23	34611562	47847008	1822	-2.6884	-2.6006	1.20220997872683	1
T01790	23	47882970	47945021	17	-5.945	-4.889	3.35090539004759	1
T01790	23	48003925	155233098	13148	-2.5519	-2.6006	1.00419603621597	1
