ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T06861	1	888659	249198692	55753	0.1345	-0.0022	1.07274830244654	2
T06861	2	15703	242775910	61869	-0.0205	-0.0022	1.06579670841029	2
T06861	3	62614	197851260	51885	-0.0105	-0.0022	1.06781847891426	2
T06861	4	68911	31849223	9016	0.3792	-0.0022	1.05592320270591	2
T06861	4	31853368	190921709	40185	-0.021	-0.0022	1.05923797184035	2
T06861	5	113577	180692321	46160	-0.0085	-0.0022	1.06783847829489	2
T06861	6	184719	32361821	11287	0.3752	-0.0022	1.05082659369589	2
T06861	6	32362389	76026319	11474	0.1347	-0.0022	1.06933207684324	2
T06861	6	76027913	170908114	28971	-0.6645	-0.65555	1.03187837099975	1
T06861	7	44167	18370350	6282	-0.6467	-0.65555	1.03674609391034	1
T06861	7	18382276	159119220	39718	0.0143	-0.0022	1.05139301562994	2
T06861	8	168484	146292734	38677	-0.0832	-0.0022	1.06213834779157	2
T06861	9	208549	141011581	30528	0.0885	-0.0022	1.08540753863911	2
T06861	10	104427	135426536	35233	0.0041	-0.0022	1.07956044705671	2
T06861	11	230751	134938470	38224	-0.0078	-0.0022	1.06626134803637	2
T06861	12	180185	30734478	8313	-0.6644	-0.65555	1.04860880901006	1
T06861	12	30736401	133777562	24750	-0.035	-0.0022	1.07419744926365	2
T06861	13	19450806	115095705	27680	-0.6767	-0.65555	1.0223160477923	1
T06861	14	20511673	107285437	26698	-0.0406	-0.0022	1.05350959040214	2
T06861	15	22809980	102429049	24826	0.2999	-0.0022	1.06269255631739	2
T06861	16	89561	90146366	20654	0.0245	-0.0022	1.08434214016583	2
T06861	17	18901	81041938	17262	-0.0239	-0.0022	1.09299844290938	2
T06861	18	136305	78010194	20574	-0.0022	-0.0022	1.06509199414966	2
T06861	19	260912	58956888	10268	-0.0037	-0.0022	1.09366402074965	2
T06861	20	61795	62912463	16018	0.0379	-0.0022	1.09409004149618	2
T06861	21	15129378	22617711	2299	-0.0605	-0.0022	1.06549410971339	2
T06861	21	22619035	48084820	8042	-0.6044	-0.65555	1.03440744340456	1
T06861	22	16888900	51177928	8585	0.0451	-0.0022	1.10413444694968	2
T06861	23	169805	155233098	22073	-0.6416	-0.65555	1.09238790775762	1
