ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N06989	1	564621	249198692	71224	-0.0374	-0.01985	1.03073076101745	2
N06989	2	15703	243048760	73818	-0.0195	-0.01985	1.0302691763659	2
N06989	3	69244	197856433	60579	-0.0293	-0.01985	1.03456013935137	2
N06989	4	45410	190921709	55908	0.0129	-0.01985	1.01904758731784	2
N06989	5	36344	180692833	56335	-0.0092	-0.01985	1.03013740512078	2
N06989	6	203249	170918031	56009	-0.0346	-0.01985	1.0276580944161	2
N06989	7	43259	142168429	41542	-0.0235	-0.01985	1.02707301823746	2
N06989	7	142168452	142414803	100	-0.8675	-1.4132	1.12822584446307	1
N06989	7	142415475	159119220	5253	0.0709	-0.01985	1.0087047811913	2
N06989	8	161222	146293414	48566	-0.0082	-0.01985	1.03755175113946	2
N06989	9	37747	141071475	41387	-0.0063	-0.01985	1.04303781862472	2
N06989	10	104427	135434551	48097	-0.023	-0.01985	1.0333814082296	2
N06989	11	198510	65093190	20236	-0.0347	-0.01985	1.03012804170694	2
N06989	11	65102267	134944770	24189	0.2557	-0.01985	1.03481485678594	2
N06989	12	161382	133777645	42452	-0.0433	-0.01985	1.03538880193993	2
N06989	13	19045720	115106996	34060	-0.0049	-0.01985	1.03840123169418	2
N06989	14	20211644	107285437	28033	-0.0117	-0.01985	1.03851990012158	2
N06989	15	20071673	102400037	26014	-0.0456	-0.01985	1.04172949204644	2
N06989	16	86671	90163275	27567	0.0377	-0.01985	1.03611968583577	2
N06989	17	6689	81049726	20579	-0.0465	-0.01985	1.04974845707246	2
N06989	18	11543	78015057	26505	0.056	-0.01985	1.01605263941058	2
N06989	19	260912	59095126	11860	-0.0202	-0.01985	1.0866676998002	2
N06989	20	61795	62912463	22820	-0.0205	-0.01985	1.04563262831107	2
N06989	21	10913441	48084820	12527	-0.0129	-0.01985	1.06693067232505	2
N06989	22	16055171	26375073	2582	-0.9068	-1.4132	1.09071527640457	1
N06989	22	26376541	51219006	8842	-0.0868	-0.01985	1.12857815660107	2
N06989	23	152439	154925045	36758	-1.9196	-1.4132	1.1585862011111	1
N06989	24	2722506	28758193	347	-2.4866	-1.4132	1.10725823399378	1
