ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01871	1	888659	76584814	16517	-0.0065	-0.0012	0.662030866755024	2
T01871	1	76585105	83597210	2056	-0.7332	-0.9056	0.787133046315358	1
T01871	1	83609106	115672664	8280	-0.9251	-0.9056	0.686564829881339	1
T01871	1	115672807	151523579	1975	-0.4576	-0.9056	0.834470992702297	1
T01871	1	151524275	249198692	26923	0.0031	-0.0012	0.671595075750064	2
T01871	2	15703	242775910	61868	-0.0118	-0.0012	0.682287210111871	2
T01871	3	62614	197851260	51885	1.0976	1.0987	0.716729561330099	4
T01871	4	68911	190921709	49201	-0.0146	-0.0012	0.685334324672709	2
T01871	5	113577	180692321	46160	1.1044	1.0987	0.704036344228617	4
T01871	6	184719	118215068	35173	-0.012	-0.0012	0.667065229441245	2
T01871	6	118216215	125202994	1998	-0.3377	-0.3377	0.752917155333904	2
T01871	6	125203319	152616173	8408	-0.9192	-0.9056	0.681973184793135	1
T01871	6	152620873	159100578	2013	-0.7783	-0.9056	0.715125878015084	1
T01871	6	159100654	170908114	4139	0.031	-0.0012	0.65428366683865	2
T01871	7	44167	159119220	46000	-0.0152	-0.0012	0.683348445908302	2
T01871	8	168484	103554157	27206	0.0046	-0.0012	0.689450223210388	2
T01871	8	103560356	104200663	149	-0.4334	-0.3377	1.20378122180345	2
T01871	8	104201553	124093718	5196	-0.0012	-0.0012	0.705352007804915	2
T01871	8	124094309	131481099	2103	-0.2938	-0.3377	0.712705761886117	2
T01871	8	131483048	137636235	2017	-0.0016	-0.0012	0.644911908003016	2
T01871	8	137638209	137823113	52	-0.9056	-0.9056	1.45925518050113	1
T01871	8	137825016	146292734	1952	0.0115	-0.0012	0.737556668698267	2
T01871	9	208549	141011581	30528	1.0904	1.0987	0.710289964464668	4
T01871	10	104427	87516747	22800	0.0058	-0.0012	0.679164317317842	2
T01871	10	87517507	95509280	2115	-0.1266	-0.2005	0.67607507823476	2
T01871	10	95509444	135426536	10318	0.0122	-0.0012	0.689607172522183	2
T01871	11	230751	134938470	38224	1.9673	1.97663807954892	0.732218821435032	8
T01871	12	180185	133777562	33063	-0.0405	-0.0012	0.681934674266868	2
T01871	13	19450806	115095705	27680	0.5906	0.608709749263376	0.69519384048522	3
T01871	14	20511673	33480327	4055	-0.0307	-0.0012	0.653479070979526	2
T01871	14	33480922	40016692	2165	-0.2005	-0.2005	0.663297408231858	2
T01871	14	40016715	107285437	20478	-0.0527	-0.0012	0.656665828835461	2
T01871	15	22809980	102429049	24826	1.0998	1.0987	0.685589494612579	4
T01871	16	89561	29233686	8229	0.0126	-0.0012	0.703834198555171	2
T01871	16	29234043	54126617	2150	-0.2514	-0.2005	0.678679315093294	2
T01871	16	54130170	90146366	10275	0.0076	-0.0012	0.697043594383525	2
T01871	17	18901	81041938	17262	0.0047	-0.0012	0.696967816197701	2
T01871	18	136305	78010194	20574	-0.0282	-0.0012	0.689320259937946	2
T01871	19	260912	58956888	10268	1.8193	1.8334390218374	0.770146686728453	7
T01871	20	61795	62912463	16018	0.0076	-0.0012	0.675533412312452	2
T01871	21	15129378	48084820	10341	0.0131	-0.0012	0.70347423621922	2
T01871	22	16888900	51177928	8585	-0.0039	-0.0012	0.692370750881303	2
T01871	23	169805	2693624	698	-0.9131	-0.9056	1.27773664176402	1
T01871	23	2703633	8191503	1247	-2.2086	-2.2086	0.999985883170204	1
T01871	23	8200086	143597737	18169	-2.4953	-2.2086	0.840115204028397	1
T01871	23	143598066	155233098	1959	-1.9365	-2.2086	0.975660207280683	1
