ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N06673	1	564621	249198692	71224	-0.0857	-0.0628	0.962316671782782	2
N06673	2	15703	243048760	73818	-0.0628	-0.0628	0.958789162719168	2
N06673	3	69244	197856433	60579	0.6621	0.6724	0.967214018284805	3
N06673	4	45410	190921709	55908	-0.0468	-0.0628	0.954824894437695	2
N06673	5	36344	180692833	56335	0.6824	0.6724	0.963123757907253	3
N06673	6	203249	170918031	56009	0.6551	0.6724	0.964208735323478	3
N06673	7	43259	159119220	46895	0.6724	0.6724	0.961434139847808	3
N06673	8	161222	146293414	48566	-0.054	-0.0628	0.959291260954969	2
N06673	9	37747	37761044	16598	0.6961	0.6724	0.967869580921636	3
N06673	9	37775177	141071475	24789	1.2332	1.24896921537829	0.971628050524841	5
N06673	10	104427	135434551	48097	-0.075	-0.0628	0.963155764606915	2
N06673	11	198510	134944770	44425	0.6739	0.6724	0.958848112272558	3
N06673	12	161382	133777645	42452	-0.0948	-0.0628	0.966613682215446	2
N06673	13	19045720	115106996	34060	-0.0497	-0.0628	0.95466873956089	2
N06673	14	20211644	82586254	20091	-0.0993	-0.0628	0.965779297882601	2
N06673	14	82586324	87248601	1584	0.1605	0.194450126991372	0.89412210271599	2
N06673	14	87258757	107285437	6358	-0.0925	-0.0628	0.978701912153476	2
N06673	15	20071673	102400037	26014	0.6677	0.6724	0.965086148321108	3
N06673	16	86671	90163275	27567	-0.0201	-0.0628	0.966041898962064	2
N06673	17	6689	81049726	20579	0.6676	0.6724	0.961800386705859	3
N06673	18	11543	78015057	26505	-0.0395	-0.0628	0.962496090443914	2
N06673	19	260912	59095126	11860	1.3055	1.31759740119317	1.00847575748959	5
N06673	20	61795	62912463	22820	-0.0584	-0.0628	0.966811076688712	2
N06673	21	10913441	48084820	12527	0.7089	0.6724	0.9858435973439	3
N06673	22	16055171	51219006	11424	-0.0668	-0.0628	1.00367858894751	2
N06673	23	152439	154925045	36758	-1.6422	-1.62847782060309	1.06102293101347	1
N06673	24	2722506	28758193	347	-2.1411	-2.08570265941291	1.08537090182623	1
