ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01940	1	888659	249198692	55753	0.0014	0.00035	0.934475713595802	2
T01940	2	15703	242775910	61869	-0.0177	0.00035	0.940600113420001	2
T01940	3	62614	197851260	51884	-0.0248	0.00035	0.945981941246442	2
T01940	4	68911	190921709	49201	-1e-04	0.00035	0.936900637838668	2
T01940	5	113577	180692321	46160	-0.0122	0.00035	0.947187691085563	2
T01940	6	184719	170908114	51732	-0.008	0.00035	0.928997933838337	2
T01940	7	44167	159119220	46000	0.0076	0.00035	0.918274304455252	2
T01940	8	168484	146292734	38677	0.0097	0.00035	0.939750751048124	2
T01940	9	208549	141011581	30528	-0.0185	0.00035	0.939736490471422	2
T01940	10	104427	135426536	35233	0.0245	0.00035	0.945797751208875	2
T01940	11	230751	69637967	18125	0.001	0.00035	0.954944379455001	2
T01940	11	69647379	134938470	20099	0.9277	0.9608496014216	0.942087812183003	4
T01940	12	180185	127231835	31074	-0.0478	0.00035	0.937786066990544	2
T01940	12	127237464	133777562	1989	0.1465	0.00035	0.933926229185288	2
T01940	13	19450806	115095705	27680	-0.0023	0.00035	0.917424520122625	2
T01940	14	20511673	107285437	26698	-0.0636	0.00035	0.929046853902255	2
T01940	15	22809980	102429049	24826	-0.0199	0.00035	0.914048665327673	2
T01940	16	89561	90146366	20654	0.0148	0.00035	0.928189474676429	2
T01940	17	18901	81041938	17262	8e-04	0.00035	0.974334183255023	2
T01940	18	136305	78010194	20574	0.0277	0.00035	0.935982130333173	2
T01940	19	260912	58956888	10268	0.0487	0.00035	0.95877072485668	2
T01940	20	61795	62912463	16018	-0.0117	0.00035	0.966269364282227	2
T01940	21	15129378	48084820	10341	0.0164	0.00035	0.965677712894913	2
T01940	22	16888900	22548577	1249	-0.019	0.00035	1.00628460737907	2
T01940	22	22551837	23064581	74	-2.4095	-2.4094	1.66177291509985	1
T01940	22	23258369	51177928	7262	0.006	0.00035	0.973992551194403	2
T01940	23	169805	8393904	2004	-1.5801	-2.4094	1.6642469133837	1
T01940	23	8402827	155233098	20069	-2.4094	-2.4094	1.12755988069268	1
