ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T00799	1	888659	121291399	28212	0.0049	-0.0098	0.802920783248615	2
T00799	1	121310368	150811634	550	0.6034	0.58315	1.09923884582948	3
T00799	1	150811794	249198692	26991	1.2133	1.23293738863332	0.832344822445472	5
T00799	2	15703	19918434	6232	0.0221	-0.0098	0.791971165772254	2
T00799	2	19918737	28821149	2016	0.1923	0.16005	0.837352915985038	2
T00799	2	28821613	242775910	53621	-0.0248	-0.0098	0.821048028545874	2
T00799	3	62614	12580461	4934	0.0062	-0.0098	0.851520639989212	2
T00799	3	12581266	14061563	371	0.5629	0.58315	1.05619100827424	3
T00799	3	14061611	48555082	9271	0.0068	-0.0098	0.800834950647928	2
T00799	3	48580173	56741273	1573	0.2461	0.16005	0.873688320706829	2
T00799	3	56754814	197851260	35736	-0.0056	-0.0098	0.824914274718783	2
T00799	4	68911	174566723	44155	0.0045	-0.0098	0.814389849893893	2
T00799	4	174573033	175875358	384	-0.7506	-0.7144	1.26070858968139	1
T00799	4	175876323	177974921	562	-0.1253	-0.0098	0.969232572972781	2
T00799	4	177975350	190921709	4100	-1.2127	-1.0749	1.21360205900641	1
T00799	5	113577	27831004	7846	0.1458	0.16005	0.815303813182432	2
T00799	5	27840711	172309853	36304	-0.0324	-0.0098	0.818197681671092	2
T00799	5	172314463	180692321	2010	-0.5105	-0.5536	0.815787853272001	1
T00799	6	184719	5158207	2068	0.433	0.39685	0.82138892332589	3
T00799	6	5159064	36695223	10260	0.1633	0.16005	0.850147542602484	2
T00799	6	36695661	57327774	6107	-0.0098	-0.0098	0.853725723470303	2
T00799	6	57328607	57666427	45	0.9313	0.705784463036172	1.53647412694494	3
T00799	6	57671028	152585499	27095	-0.0144	-0.0098	0.815310164279471	2
T00799	6	152599030	162619986	3233	0.1568	0.16005	0.835310428526006	2
T00799	6	162623893	170908114	2924	-0.0156	-0.0098	0.827883906878354	2
T00799	7	44167	159119220	46000	0.006	-0.0098	0.798595195203466	2
T00799	8	168484	101956911	26815	-0.0071	-0.0098	0.826377024035108	2
T00799	8	101975479	103132056	308	-0.5949	-0.5536	1.24836948511325	1
T00799	8	103139013	124151817	5447	-0.0582	-0.0098	0.873518714650381	2
T00799	8	124152245	131271216	2032	-0.9932	-1.0749	1.17780316767732	1
T00799	8	131276836	146292734	4075	0.0118	-0.0098	0.825613273595133	2
T00799	9	208549	3986123	2078	-0.0417	-0.0098	0.918416250227031	2
T00799	9	3989993	9057632	1983	0.2851	0.30425	0.972177558933148	3
T00799	9	9058076	141011581	26467	-0.0121	-0.0098	0.818908004260966	2
T00799	10	104427	135426536	35233	0.0086	-0.0098	0.820512916355177	2
T00799	11	230751	13301875	4067	-0.0288	-0.0098	0.87401687975517	2
T00799	11	13301921	20766868	2436	0.2093	0.16005	0.975304964144485	2
T00799	11	20768187	69849364	11667	0.004	-0.0098	0.804107075520809	2
T00799	11	69849434	77506044	1574	0.1858	0.16005	0.782431278097055	2
T00799	11	77510629	116944223	12491	4e-04	-0.0098	0.792054021366719	2
T00799	11	116944304	123880722	1964	0.3234	0.30425	0.858569731003486	3
T00799	11	123882818	134938470	4025	0.0065	-0.0098	0.836432556107855	2
T00799	12	180185	15873021	4177	-0.2638	-0.0098	0.811420898416599	2
T00799	12	15885361	30722222	4132	-0.0455	-0.0098	0.842885346680853	2
T00799	12	30730345	42315431	2015	0.1482	0.16005	1.00209913046146	2
T00799	12	42323774	102054812	14458	-0.0712	-0.0098	0.806952086806357	2
T00799	12	102054843	109586479	2137	-0.3603	-0.0098	0.822308413230288	2
T00799	12	109591369	133777562	6144	0.0049	-0.0098	0.795662975385399	2
T00799	13	19450806	108159122	25616	-0.0785	-0.0098	0.821060226632205	2
T00799	13	108167226	115095705	2064	0.0622	0.16005	0.809017066281418	2
T00799	14	20511673	98585796	24690	-0.0483	-0.0098	0.785735873329999	2
T00799	14	98586243	107285437	2008	0.1809	0.16005	0.907233710414863	2
T00799	15	22809980	27656338	1934	0.1016	0.16005	0.767295883891688	2
T00799	15	27656825	102429049	22892	-0.0218	-0.0098	0.794591359582288	2
T00799	16	89561	29837108	8262	-0.0026	-0.0098	0.795900169931699	2
T00799	16	29841225	34938657	293	-1.0749	-1.0749	1.40182427126273	1
T00799	16	34939025	53992259	1773	-1.3962	-1.4996050520402	1.12496764901566	1
T00799	16	53995584	61863026	2063	-2.0966	-1.97985	1.09722116086405	1
T00799	16	61863954	71800659	2030	-2.3765	-2.6335	1.0777989477372	1
T00799	16	71800942	77310479	1475	-2.6335	-2.6335	1.00426871858693	1
T00799	16	77310496	77534603	142	-3.4778	-2.6335	1.84907043703913	1
T00799	16	77545082	90146366	4616	-2.5202	-2.6335	0.935431887225702	1
T00799	17	18901	81041938	17262	0.0078	-0.0098	0.829154664525039	2
T00799	18	136305	78010194	20574	0.0027	-0.0098	0.827871300309775	2
T00799	19	260912	58956888	10268	0.0499	-0.0098	0.836207957192718	2
T00799	20	61795	22938521	7182	0.0203	-0.0098	0.817252948034255	2
T00799	20	22943786	36132946	1716	0.3607	0.39685	0.856660422608351	3
T00799	20	36134115	62912463	7120	0.111	0.16005	0.836068520346928	2
T00799	21	15129378	48084820	10341	0.0048	-0.0098	0.806813773504034	2
T00799	22	16888900	22839424	1297	-0.0596	-0.0098	0.83657552545465	2
T00799	22	22839559	22945890	16	-1.8631	-1.97985	1.97967193869624	1
