ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01577	1	888659	249198692	55753	-0.0074	-0.01185	0.903316201679945	2
T01577	2	15703	242775910	61869	-0.0246	-0.01185	0.91814693751729	2
T01577	3	62614	197851260	51885	-0.0495	-0.01185	0.942885229652913	2
T01577	4	68911	190921709	49201	-0.0302	-0.01185	0.928593279666769	2
T01577	5	113577	180692321	46160	0.1013	-0.01185	0.937573191037724	2
T01577	6	184719	170908114	51732	-0.0164	-0.01185	0.91730017640871	2
T01577	7	44167	159119220	45999	-0.0025	-0.01185	0.900151288021146	2
T01577	8	168484	146292734	38677	-0.0023	-0.01185	0.94606506709467	2
T01577	9	208549	128976289	28559	-0.0183	-0.01185	0.929006416568478	2
T01577	9	128984831	141011581	1969	0.1423	0.17035	0.94513612838645	2
T01577	10	104427	128181869	33209	0.0044	-0.01185	0.938308314065651	2
T01577	10	128183308	135426536	2024	0.1984	0.17035	0.921011428867708	2
T01577	11	230751	134938470	38224	-0.032	-0.01185	0.921012122221826	2
T01577	12	180185	133777562	33062	-0.0276	-0.01185	0.920235835726246	2
T01577	13	19450806	115095705	27680	0.022	-0.01185	0.911084986763944	2
T01577	14	20511673	58304003	12058	-0.0622	-0.01185	0.914422072736026	2
T01577	14	58304082	80168805	6472	-0.2712	-0.3448	0.892902037350393	2
T01577	14	80170573	107285437	8168	-0.0449	-0.01185	0.90998227841119	2
T01577	15	22809980	102429049	24826	-0.0124	-0.01185	0.90297410935667	2
T01577	16	89561	90146366	20654	-0.0113	-0.01185	0.939977126211426	2
T01577	17	18901	81041938	17262	-0.0206	-0.01185	0.927821398011952	2
T01577	18	136305	13516802	4101	0.055	-0.01185	0.919033682038786	2
T01577	18	13521591	71581599	14470	-0.1752	-0.143897317145719	0.969711199318634	2
T01577	18	71591196	78010194	2003	0.0227	-0.01185	0.906220192248915	2
T01577	19	260912	28458048	3414	0.3543	0.370706548674783	0.941703729537472	3
T01577	19	28460264	58956888	6854	0.0306	-0.01185	0.941263428998945	2
T01577	20	61795	62912463	16018	0.0025	-0.01185	0.941132375091368	2
T01577	21	15129378	48084820	10341	8e-04	-0.01185	0.94089572902069	2
T01577	22	16888900	51177928	8585	-0.0196	-0.01185	0.99456844025326	2
T01577	23	169805	2713139	702	-0.4184	-0.3448	1.44716391578279	2
T01577	23	2716346	86015253	11385	-2.6479	-2.4772	1.1726425924468	1
T01577	23	86015537	155233098	9986	-2.3065	-2.4772	1.12134554663655	1
