ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01804	1	888659	249198692	55752	-0.0262	-0.0175	0.774509676737694	2
T01804	2	15703	242775910	61869	-0.0163	-0.0175	0.788645889569729	2
T01804	3	62614	197851260	51885	0.0081	-0.0175	0.793665010969825	2
T01804	4	68911	190921709	49201	0.0108	-0.0175	0.783608124857887	2
T01804	5	113577	180692321	46160	1.5199	1.54175407576071	0.81397410471892	6
T01804	6	184719	170908114	51732	0.1061	0.129489760734105	0.779186225995269	2
T01804	7	44167	159119220	46000	0.0064	-0.0175	0.766682348414357	2
T01804	8	168484	146292734	38677	0.0029	-0.0175	0.800783223922499	2
T01804	9	208549	141011581	30528	1.4958	1.4942	0.813569668730843	6
T01804	10	104427	135426536	35233	-0.0187	-0.0175	0.798356866322108	2
T01804	11	230751	134938470	38224	1.4942	1.4942	0.799538223724144	6
T01804	12	180185	133777562	33063	-0.0586	-0.0175	0.769331953175367	2
T01804	13	19450806	115095705	27680	0.0291	-0.0175	0.775787602578163	2
T01804	14	20511673	107285437	26697	-0.0724	-0.0175	0.753514492892642	2
T01804	15	22809980	102429049	24826	1.4706	1.4942	0.786556568536761	6
T01804	16	89561	90146366	20653	-0.0962	-0.0175	0.789679349915722	2
T01804	17	18901	81041938	17262	1.3878	1.4314	0.797190969902893	5
T01804	18	136305	78010194	20574	0.0122	-0.0175	0.778693034301968	2
T01804	19	260912	58956888	10268	1.4386	1.4314	0.812702872072897	5
T01804	20	61795	62912463	16018	-0.0391	-0.0175	0.798130133666826	2
T01804	21	15129378	29195463	4575	1.5969	1.62249158462705	0.814016537838855	6
T01804	21	29198453	48084820	5766	1.4314	1.4314	0.814485312723584	5
T01804	22	16888900	51177928	8585	-0.0475	-0.0175	0.790934512807493	2
T01804	23	169805	155233098	22072	-0.489	-0.459512241662558	0.802280741368916	2
