ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N10507	1	564621	249198692	71224	-0.0701	-0.0282	1.06842418614789	2
N10507	2	15703	243048760	73818	-0.0209	-0.0282	1.035686647181	2
N10507	3	69244	37977417	15058	-0.0077	-0.0282	1.04540358167543	2
N10507	3	37982108	197856433	45521	-0.0316	-0.0282	1.05254151651754	2
N10507	4	45410	190921709	55908	0.0113	-0.0282	1.03819624650743	2
N10507	5	36344	180692833	56335	0.4099	0.386	1.05921088669432	3
N10507	6	203249	170918031	56009	0.2346	0.2346	1.05948070286567	2
N10507	7	43259	7673059	2089	0.1406	-0.0282	1.12011774821151	2
N10507	7	7674605	16780060	3998	0.3298	0.386	1.01432384632097	3
N10507	7	16780080	78801612	18425	0.1131	-0.0282	1.04565698773912	2
N10507	7	78829289	85113853	1995	0.3962	0.386	1.0490473272722	3
N10507	7	85116655	159119220	20388	0.1515	-0.0282	1.05709888569559	2
N10507	8	161222	146293414	48566	-0.0282	-0.0282	1.06289146627544	2
N10507	9	37747	30979640	14480	0.9624	1.00190030677676	1.06388513515566	4
N10507	9	30979737	75097189	4190	0.709	0.745282459386785	1.09561498199543	3
N10507	9	75099442	83633682	3151	1.1065	1.14657253666826	1.04202700069164	4
N10507	9	83633701	141071475	19566	0.8793	0.911980675020181	1.03976915377755	4
N10507	10	104427	135434551	48097	-0.0402	-0.0282	1.05244398696391	2
N10507	11	198510	26141728	10145	0.2394	0.2346	1.07499530435384	2
N10507	11	26142765	32773989	1956	0.4393	0.498534584387598	1.02343347589453	3
N10507	11	32781250	134944770	32324	0.2093	0.2346	1.07736004174746	2
N10507	12	161382	133777645	42452	-0.0633	-0.0282	1.05408621813761	2
N10507	13	19045720	115106996	34060	-0.1213	-0.0282	1.04995361798947	2
N10507	14	20211644	107285437	28033	-0.0821	-0.0282	1.06528295636375	2
N10507	15	20071673	60678350	12000	0.4012	0.386	1.03850961784502	3
N10507	15	60678712	66675209	2068	0.1577	-0.0282	1.05480188009059	2
N10507	15	66682951	102400037	11946	0.3758	0.386	1.0629520309239	3
N10507	16	86671	90163275	27567	-0.076	-0.0282	1.07160649455234	2
N10507	17	6689	81049726	20579	-0.0909	-0.0282	1.06537874048851	2
N10507	18	11543	78015057	26505	-0.0131	-0.0282	1.05513684122485	2
N10507	19	260912	59095126	11860	0.3597	0.386	1.11206453199645	3
N10507	20	61795	62912463	22820	-0.061	-0.0282	1.05174558036776	2
N10507	21	10913441	48084820	12527	0.1217	-0.0282	1.09370125919158	2
N10507	22	16055171	51219006	11424	-0.0701	-0.0282	1.11900998618731	2
N10507	23	152439	154925045	36758	0.1345	-0.0282	1.03964605815679	2
N10507	24	2722506	6608568	115	-4.0751	-2.18711351709755	3.75869403572476	1
N10507	24	6615362	28758193	232	-8.7089	-8.44459012324272	3.22104507629845	1
