ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T03222	1	888659	249198692	55753	-0.0092	-0.0383	0.807939141794269	2
T03222	2	15703	242775910	61869	-0.0408	-0.0383	0.807542318153647	2
T03222	3	62614	197851260	51885	1.1551	1.1645	0.80893323069545	5
T03222	4	68911	190921709	49201	-0.0757	-0.0383	0.802724675303058	2
T03222	5	113577	180692321	46160	1.1645	1.1645	0.805471234397344	5
T03222	6	184719	37496967	12550	0.7861	0.8106584226018	0.801664552835636	4
T03222	6	37497163	44074229	1936	0.3101	0.330955355498451	0.860101372097169	3
T03222	6	44075719	132512993	24827	-0.0623	-0.0383	0.790624086703465	2
T03222	6	132513018	170908114	12419	-1.1588	-1.12851863833901	0.857701016954494	1
T03222	7	44167	159119220	46000	1.097	1.1645	0.833452404479521	5
T03222	8	168484	146292734	38676	-0.0472	-0.0383	0.81657018174294	2
T03222	9	208549	141011581	30528	1.1841	1.1645	0.820101240150587	5
T03222	10	104427	135426536	35233	0.0129	-0.0383	0.810320074174552	2
T03222	11	230751	134938470	38224	1.1927	1.2305	0.804491160394943	5
T03222	12	180185	99903546	24246	-0.0487	-0.0383	0.798158800613159	2
T03222	12	99903557	109624296	2680	-0.2101	-0.21065	0.946100489513139	2
T03222	12	109634834	133777562	6137	-0.0361	-0.0383	0.821550125550595	2
T03222	13	19450806	115095705	27680	0.0036	-0.0383	0.811878363662219	2
T03222	14	20511673	107285437	26698	-0.0949	-0.0383	0.81501787520804	2
T03222	15	22809980	102429049	24826	1.1805	1.1645	0.791435501986051	5
T03222	16	89561	90146366	20654	-0.0228	-0.0383	0.820121651368919	2
T03222	17	18901	81041938	17262	-0.0185	-0.0383	0.800685652424867	2
T03222	18	136305	78010194	20573	-0.0405	-0.0383	0.833492880949417	2
T03222	19	260912	58956888	10268	1.2305	1.2305	0.836930067204741	5
T03222	20	61795	62912463	16018	-0.0223	-0.0383	0.84856697922905	2
T03222	21	15129378	48084820	10341	1.2332	1.2305	0.81532701042406	5
T03222	22	16888900	26942127	2315	-0.0466	-0.0383	0.859330001153907	2
T03222	22	26945691	44679762	4449	-0.2112	-0.21065	0.860041048694757	2
T03222	22	44681206	51177928	1821	0.01	-0.0383	0.808839377633737	2
T03222	23	169805	155233098	22073	-0.4267	-0.392856623028625	0.836624205218912	2
