ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T02078	1	888659	76587995	16519	0.0292	-0.0095	0.731787784416001	2
T02078	1	76588034	91279749	4174	-0.904	-0.8771	0.749090215272213	1
T02078	1	91280411	99705672	2031	-0.6542	-0.8771	0.800450316779967	1
T02078	1	99708785	107456954	2055	-0.2269	-0.0095	0.796695581366959	2
T02078	1	107458368	115672807	2075	-1.5736	-0.8771	0.825721870796063	1
T02078	1	115677946	151903634	2050	-0.8502	-0.8771	1.01784521866738	1
T02078	1	151909453	249198692	26848	0.0107	-0.0095	0.732621622876181	2
T02078	2	15703	242775910	61869	-0.007	-0.0095	0.725044655179858	2
T02078	3	62614	197851260	51885	1.2125	1.2103	0.75412781143261	5
T02078	4	68911	72059495	18449	0.0127	-0.0095	0.713888341971244	2
T02078	4	72060219	103607406	8211	-0.4849	-0.4564	0.73545256458764	2
T02078	4	103607635	190921709	22541	0.0247	-0.0095	0.722375957104026	2
T02078	5	113577	43258528	12043	1.2159	1.2103	0.75655623398561	5
T02078	5	43271547	54250627	1865	0.749	0.767077963880541	0.735300426716967	3
T02078	5	54251098	97050361	10179	0.5177	0.5359	0.758412890630163	3
T02078	5	97050612	97089318	11	-1.6143	-0.8771	1.49037183427426	1
T02078	5	97090057	180692321	22062	0.5541	0.5359	0.77156074574396	3
T02078	6	184719	125401034	37247	6e-04	-0.0095	0.724431485491664	2
T02078	6	125401564	132455495	2047	-0.4564	-0.4564	0.775383554751969	2
T02078	6	132456874	152573726	6276	-0.9629	-0.8771	0.723945659584501	1
T02078	6	152574893	159089715	2022	-0.7882	-0.8771	0.808909281414087	1
T02078	6	159100578	170908114	4140	-0.0387	-0.0095	0.706660632688864	2
T02078	7	44167	159119220	46000	0.0058	-0.0095	0.721123544261758	2
T02078	8	168484	146292734	38677	0.0027	-0.0095	0.738201986155502	2
T02078	9	208549	141011581	30528	1.1981	1.2103	0.766128966318536	5
T02078	10	104427	135426536	35233	0.0084	-0.0095	0.743362477245734	2
T02078	11	230751	31404665	10192	1.2081	1.2103	0.769834623474506	5
T02078	11	31405617	43265006	3891	1.0401	1.06014758992633	0.812364570988662	4
T02078	11	43265655	56904966	2011	0.4072	0.419487636507325	0.923595390745741	3
T02078	11	56905084	134938470	22130	1.2254	1.2103	0.75168733074123	5
T02078	12	180185	7301982	1993	-0.0485	-0.0095	0.760134897706412	2
T02078	12	7313760	15717190	2151	-0.3251	-0.0095	0.909914593257695	2
T02078	12	15728006	51872545	8257	-0.0038	-0.0095	0.722906663520583	2
T02078	12	51872579	60229640	1728	-0.3926	-0.0095	1.04770427950252	2
T02078	12	60239632	61894062	387	-0.7516	-0.8771	1.11554028437865	1
T02078	12	61894926	133777562	18547	-0.0276	-0.0095	0.741103742640558	2
T02078	13	19450806	33454685	4257	-0.0361	-0.0095	0.724273481194099	2
T02078	13	33458471	115095705	23423	-0.8329	-0.8771	0.74764961015825	1
T02078	14	20511673	107285437	26698	-0.0278	-0.0095	0.723871816150174	2
T02078	15	22809980	102429049	24826	1.191	1.2103	0.738375071465154	5
T02078	16	89561	90146366	20654	0.0101	-0.0095	0.729468919575039	2
T02078	17	18901	81041938	17262	-0.0095	-0.0095	0.743442343134951	2
T02078	18	136305	6644394	2102	1.8681	1.88674400020948	0.781636652536767	7
T02078	18	6646518	78010194	18472	2.0479	2.0670143514442	0.816173162443431	8
T02078	19	260912	58956888	10268	1.2632	1.28674321614624	0.793473005819453	5
T02078	20	61795	35158656	8756	-0.0344	-0.0095	0.7399184696718	2
T02078	20	35167939	42713958	2008	-0.4306	-0.4564	0.92906822670081	2
T02078	20	42714527	50223975	1739	-0.2582	-0.0095	0.895814150923796	2
T02078	20	50224161	62912463	3515	-0.0192	-0.0095	0.767731709341243	2
T02078	21	15129378	48084820	10341	0.001	-0.0095	0.744807877986222	2
T02078	22	16888900	51177928	8585	-0.0941	-0.0095	0.787124594250259	2
T02078	23	169805	155233098	22073	-1.922	-0.8771	0.819682827160285	1
