ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N10487	1	564621	249198692	71224	-0.0496	-0.0154	0.955545966376414	2
N10487	2	15703	243048760	73818	-0.0154	-0.0154	0.958974587024099	2
N10487	3	69244	9551489	5172	1.2065	1.24955386999273	0.982860328054481	5
N10487	3	9551612	17895232	2952	0.9771	1.00191682157427	1.00605013905736	4
N10487	3	17908548	197856433	52455	1.1686	1.17645	0.969236537965251	5
N10487	4	45410	190921709	55908	0.0401	-0.0154	0.946203387742244	2
N10487	5	36344	180692833	56335	0.0166	-0.0154	0.943275052062702	2
N10487	6	203249	91526390	30067	-0.0278	-0.0154	0.946924159601614	2
N10487	6	91530232	96643002	1569	0.2377	0.224	0.887312688864732	2
N10487	6	96651740	170918031	24373	8e-04	-0.0154	0.952721967822549	2
N10487	7	43259	78947144	24549	0.0205	-0.0154	0.933698689134748	2
N10487	7	78947463	84877814	1904	0.224	0.224	0.925880893848365	2
N10487	7	84885923	159119220	20442	0.0194	-0.0154	0.945147362653183	2
N10487	8	161222	146293414	48566	-0.003	-0.0154	0.953631964604907	2
N10487	9	37747	141071475	41387	-0.0063	-0.0154	0.963605416485702	2
N10487	10	104427	135434551	48097	-0.0251	-0.0154	0.95285702747067	2
N10487	11	198510	134944770	44425	1.1843	1.17645	0.978829899063204	5
N10487	12	161382	133777645	42452	-0.0495	-0.0154	0.968887993936385	2
N10487	13	19045720	115106996	34060	0.0552	-0.0154	0.940286844122542	2
N10487	14	20211644	25717776	2083	-0.2204	-0.24105	1.01892290585555	2
N10487	14	25719743	107285437	25950	-0.0298	-0.0154	0.946997422111936	2
N10487	15	20071673	72598614	16004	-0.0396	-0.0154	0.963638993760736	2
N10487	15	72600063	80790566	2049	-0.2617	-0.24105	0.995509556758126	2
N10487	15	80791197	102400037	7961	-0.0356	-0.0154	0.959161172596897	2
N10487	16	86671	90163275	27567	-0.0151	-0.0154	0.96702307019421	2
N10487	17	6689	81049726	20579	-0.0628	-0.0154	0.952816267639635	2
N10487	18	11543	78015057	26505	0.0204	-0.0154	0.94804851585021	2
N10487	19	260912	59095126	11860	-0.0829	-0.0154	1.00851640867287	2
N10487	20	61795	62912463	22820	-0.0235	-0.0154	0.953723182788512	2
N10487	21	10913441	48084820	12527	-0.0093	-0.0154	0.998748125031374	2
N10487	22	16055171	48321476	10200	-0.0903	-0.0154	1.01547350286204	2
N10487	22	48324344	51219006	1224	0.1444	0.224	1.00942494699103	2
N10487	23	152439	154925045	36758	-1.7502	-1.71279340603826	0.995866622696269	1
N10487	24	2722506	6608568	115	-5.1048	-6.8987	3.01042366249198	1
N10487	24	6615362	28758193	232	-8.6926	-6.8987	2.87665267704823	1
