ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T00761	1	888659	249198692	55753	-0.0451	-0.0668	0.905147490606666	2
T00761	2	15703	28985674	8292	-0.2578	-0.241496288362765	0.95857816900313	2
T00761	2	28997936	242775910	53577	-0.0491	-0.0668	0.915679835526095	2
T00761	3	62614	197851260	51885	0.9227	0.92945	0.840542004760523	4
T00761	4	68911	190921709	49200	-0.1503	-0.0668	0.908807013296293	2
T00761	5	113577	180692321	46160	0.9252	0.92945	0.829869853132952	4
T00761	6	184719	49722135	16122	0.1868	0.206407261306198	0.911714863539978	2
T00761	6	49729178	170908114	35610	-0.1117	-0.0668	0.9019472866263	2
T00761	7	44167	159119220	46000	0.9337	0.92945	0.820718299349129	4
T00761	8	168484	146292734	38677	-0.1378	-0.0668	0.922254087867105	2
T00761	9	208549	141011581	30528	0.9185	0.92945	0.849606011678804	4
T00761	10	104427	135426536	35233	-0.0475	-0.0668	0.909968208376334	2
T00761	11	230751	134938470	38224	0.9726	0.92945	0.820500534942335	4
T00761	12	180185	133777562	33063	-0.082	-0.0668	0.926454532694198	2
T00761	13	19450806	115095705	27680	-0.0938	-0.0668	0.897870644497751	2
T00761	14	20511673	107285437	26698	-0.1325	-0.0668	0.918972651032777	2
T00761	15	22809980	102429049	24826	-0.0567	-0.0668	0.913831131833082	2
T00761	16	89561	90146366	20654	-0.0649	-0.0668	0.951533942981211	2
T00761	17	18901	81041938	17262	-0.0393	-0.0668	0.933927964352208	2
T00761	18	136305	78010194	20574	0.9688	0.92945	0.828279936180526	4
T00761	19	260912	58956888	10268	1.0251	1.03132766133961	0.882321890811547	4
T00761	20	61795	62912463	16018	-0.0607	-0.0668	0.934278647761688	2
T00761	21	15129378	48084820	10341	-0.1005	-0.0668	0.966806343814156	2
T00761	22	16888900	51177928	8585	-0.0668	-0.0668	0.974969121217762	2
T00761	23	169805	8393904	2004	-1.4893	-1.4685128520565	1.57436199835885	1
T00761	23	8402827	155233098	20069	-2.237	-2.25944596574301	1.21984784322525	1
