ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08485	1	564621	5772991	1479	-0.1659	-0.12575	0.997692241890444	2
N08485	1	5773942	7829286	616	-0.9617	-1.1618	1.32158973536201	1
N08485	1	7832212	15362356	1971	-0.2354	-0.12575	1.02142096917162	2
N08485	1	15366690	21593117	2049	-0.8198	-1.1618	1.20183726170232	1
N08485	1	21595553	34203877	3126	-0.28	-0.12575	1.01339803752864	2
N08485	1	34205859	37469193	934	-1.2186	-1.1618	1.27517308720399	1
N08485	1	37471617	63900901	8169	-1.6719	-1.6719	1.02183061821183	1
N08485	1	63901622	64642072	288	-0.7024	-0.6757	1.25591265240154	1
N08485	1	64643277	73657666	2989	-0.228	-0.12575	1.01732148755331	2
N08485	1	73658061	76468316	765	-1.2418	-1.1618	1.21838134133979	1
N08485	1	76469213	111850899	11061	-1.6889	-1.6719	0.996616388992015	1
N08485	1	111851040	111886655	30	-3.6102	-3.02279145563568	2.61107949090707	1
N08485	1	111887115	146693429	3150	-1.5956	-1.6719	1.08372029775371	1
N08485	1	146694421	171852443	8018	0.3467	0.33635	0.911410796366539	3
N08485	1	171855319	196628195	7521	0.0514	-0.12575	0.908178733448792	2
N08485	1	196641257	227859248	10919	-0.1971	-0.12575	0.9189725745229	2
N08485	1	227859384	249198692	8139	-0.6477	-0.6757	0.955861815066716	1
N08485	2	15703	243048760	73818	-0.1151	-0.12575	0.912075242408403	2
N08485	3	69244	197856433	60579	0.8889	0.9117	0.904689384902985	4
N08485	4	45410	190921709	55908	-0.0861	-0.12575	0.901270846677531	2
N08485	5	36344	19495398	8093	0.7775	0.7761	0.910869814777359	3
N08485	5	19497699	27448804	1923	1.0158	1.05780743535007	0.872251963144229	4
N08485	5	27449824	180692833	46319	0.6106	0.60855	0.901400591963927	3
N08485	6	203249	77422497	25824	-0.1627	-0.12575	0.905705105869355	2
N08485	6	77439868	77452804	6	-6.5081	-6.6286	1.1995383605535	0
N08485	6	77461073	170918031	30179	-0.1675	-0.12575	0.914980641276807	2
N08485	7	43259	159119220	46895	0.9451	0.9117	0.886946720338188	4
N08485	8	161222	4798090	3151	0.099	-0.12575	0.899556118640034	2
N08485	8	4798129	129621038	39344	-0.0967	-0.12575	0.902935078293717	2
N08485	8	129621592	146293414	6071	0.9117	0.9117	0.896683760668527	4
N08485	9	37747	141071475	41387	0.9119	0.9117	0.914947190742273	4
N08485	10	104427	38349065	16042	-0.1226	-0.12575	0.924719941739664	2
N08485	10	38350398	135434551	32055	0.5054	0.528588322150887	0.892695142524168	3
N08485	11	198510	97929790	30333	1.0907	1.11852011941021	0.895628627297045	4
N08485	11	97931529	130733185	12116	1.3683	1.38932680688936	0.902536875275015	5
N08485	11	130733365	134944770	1976	1.6371	1.64967880126988	0.920817825330216	6
N08485	12	161382	133777645	42452	-0.1289	-0.12575	0.916911873903238	2
N08485	13	19045720	115106996	34060	-0.655	-1.1618	0.932658802930178	1
N08485	14	20211644	107285437	28033	-0.1408	-0.12575	0.92225142918885	2
N08485	15	20071673	102400037	26014	0.7747	0.7761	0.902240925715849	3
N08485	16	86671	49634640	11333	-0.2001	-0.12575	0.935007844412478	2
N08485	16	49642859	51432713	593	-1.2851	-1.1618	1.37320676111712	1
N08485	16	51433638	67225501	5393	-0.2377	-0.12575	0.97806283323196	2
N08485	16	67229486	68671379	175	-0.8723	-1.1618	1.49196426771402	1
N08485	16	68671741	84744750	7952	-0.1173	-0.12575	0.955926276020292	2
N08485	16	84745645	90163275	2121	-1.1618	-1.1618	1.2091977286743	1
N08485	17	6689	21991614	6184	-0.6757	-0.6757	0.962855239467658	1
N08485	17	21992495	81049726	14395	-0.1311	-0.12575	0.921268361047038	2
N08485	18	11543	78015057	26505	0.0723	-0.12575	0.890780158366652	2
N08485	19	260912	22381476	3863	0.8854	0.9117	0.965964769695149	4
N08485	19	22382080	30613592	1398	0.6065	0.60855	1.00013883351842	3
N08485	19	30613695	59095126	6599	-0.1082	-0.12575	0.970931090360888	2
N08485	20	61795	62912463	22820	-0.0295	-0.12575	0.909607830182975	2
N08485	21	10913441	48084820	12527	0.875	0.9117	0.94034886287509	4
N08485	22	16055171	51219006	11424	-0.0759	-0.12575	0.933506883389239	2
N08485	23	152439	69406954	16380	-0.0928	-0.12575	0.891433109632877	2
N08485	23	69407456	81740956	2007	0.326	0.33635	1.05943297149924	3
N08485	23	81741868	154925045	18371	0.9353	0.9117	0.894838350069726	4
N08485	24	2722506	6608568	115	-2.8131	-1.1618	3.13647339556796	1
N08485	24	6615362	28758193	232	-6.7491	-6.6286	2.4887528409228	1
