ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01514	1	888659	22345006	4130	-0.2107	-0.31905	0.862161044410247	2
T01514	1	22345647	115746581	22757	-0.8412	-1.1325	0.878425973421309	1
T01514	1	115756007	151918164	2022	-0.4194	-0.31905	1.07095933133268	2
T01514	1	151924394	249198692	26844	0.4952	0.4793	0.81226920094573	3
T01514	2	15703	69397004	20617	0.1711	0.1606	0.839670665475779	2
T01514	2	69397157	77677103	2068	-0.1424	-0.1114	0.992916357930351	2
T01514	2	77683337	85122314	2084	-1.1325	-1.1325	0.904207312068738	1
T01514	2	85122407	127902187	8229	0.1535	0.1606	0.887784911892106	2
T01514	2	127904243	136927557	2013	-0.7621	-1.1325	1.09113742174001	1
T01514	2	136927857	144128251	2107	-1.2046	-1.1325	0.895028886132718	1
T01514	2	144128461	152814464	2036	-0.4896	-0.6477	1.0389471780099	1
T01514	2	152823148	242775910	22715	0.1533	0.1606	0.822017599046149	2
T01514	3	62614	197851260	51885	0.1473	0.1606	0.843741258976637	2
T01514	4	68911	190921709	49201	-0.0877	-0.1114	0.828101140474421	2
T01514	5	113577	11806716	3986	0.2286	0.1606	0.828312862179079	2
T01514	5	11807041	180692321	42174	-0.1241	-0.1114	0.833253085839457	2
T01514	6	184719	68716849	20508	0.1475	0.1606	0.821753424036898	2
T01514	6	68717033	170908114	31224	-0.0987	-0.1114	0.820341920037992	2
T01514	7	44167	78884853	23078	0.1675	0.1606	0.817642609267973	2
T01514	7	78885250	83491321	1557	0.3545	0.3331	0.788438693310767	3
T01514	7	83491930	159119220	21365	0.1801	0.1606	0.797205353025029	2
T01514	8	168484	36092421	12261	-0.3426	-0.31905	0.880143584129296	2
T01514	8	36092725	100193831	14189	0.1458	0.1606	0.809441661961266	2
T01514	8	100221173	108342704	2036	-0.0549	-0.1114	0.836018298036642	2
T01514	8	108364143	117198685	2094	-0.2638	-0.31905	0.859577807924772	2
T01514	8	117212453	146292734	8097	0.1471	0.1606	0.830245007663795	2
T01514	9	208549	83443917	16292	0.1714	0.1606	0.845898182209666	2
T01514	9	83448420	90565582	2026	0.6234	0.629237375283706	0.858722465025446	3
T01514	9	90566569	98823407	2078	0.3117	0.3331	0.825191936050346	3
T01514	9	98823528	141011581	10132	0.4634	0.4793	0.813937001965894	3
T01514	10	104427	48456176	12447	-0.0879	-0.1114	0.836027019704303	2
T01514	10	48461083	135426536	22786	0.2299	0.1606	0.847461429172638	2
T01514	11	230751	19721231	6031	0.121	0.1606	0.903125351850195	2
T01514	11	19722834	24642867	2059	-0.4424	-0.31905	0.820429987059251	2
T01514	11	24643414	30842942	1990	-0.1595	-0.1114	0.913821149164472	2
T01514	11	30843048	134938470	28144	0.1606	0.1606	0.833178567901193	2
T01514	12	180185	133777562	33062	-0.1257	-0.1114	0.818971879253681	2
T01514	13	19450806	80878033	17044	-1.1691	-1.1325	0.896785177864837	1
T01514	13	80883600	89323942	2115	-0.2955	-0.31905	1.16139275062473	2
T01514	13	89324988	115095705	8521	-1.1587	-1.1325	0.886416358868731	1
T01514	14	20511673	26461956	2043	-0.1887	-0.31905	0.917359105963872	2
T01514	14	26462065	33627777	2084	-0.4315	-0.31905	0.859966330359554	2
T01514	14	33630696	39989846	2088	-0.075	-0.1114	0.844796987755623	2
T01514	14	40012109	47223945	1999	0.2042	0.1606	0.766994324639949	2
T01514	14	47223965	53830245	2042	-0.1437	-0.1114	0.869303324344965	2
T01514	14	53837043	92726813	12345	-0.5122	-0.31905	0.83777185451998	2
T01514	14	92727555	98492843	2040	-0.0481	-0.1114	0.864466329580309	2
T01514	14	98494079	107285437	2057	-0.2688	-0.31905	0.901601716660238	2
T01514	15	22809980	22960868	49	-0.9346	-1.1325	2.16480621287304	1
T01514	15	22962359	102429049	24777	0.1177	0.1606	0.840680028467246	2
T01514	16	89561	6928401	2112	-0.136	-0.1114	0.900864504524083	2
T01514	16	6928434	29841225	6151	0.0991	0.1606	0.825195492304603	2
T01514	16	29861447	53908603	2045	-0.6477	-0.6477	0.879948661274843	1
T01514	16	53908657	90146366	10346	-0.8167	-1.1325	0.865978281283246	1
T01514	17	18901	81041938	17262	0.1795	0.1606	0.821332289245759	2
T01514	18	136305	78010194	20574	-0.0471	-0.1114	0.843287014617322	2
T01514	19	260912	58956888	10268	0.2035	0.1606	0.823315002830952	2
T01514	20	61795	62912463	16017	-0.1283	-0.1114	0.825723624342388	2
T01514	21	15129378	48084820	10341	-0.0063	-0.000113082021596788	0.853354245581171	2
T01514	22	16888900	51177928	8585	-1.1439	-1.1325	0.924999272242107	1
T01514	23	169805	2692710	697	-0.8151	-0.6477	1.43262064695086	1
T01514	23	2693624	101042184	13395	-3.1486	-3.17212614930988	1.18010730799271	1
T01514	23	101042779	116929620	2006	-2.3439	-2.2304	1.02828427546026	1
T01514	23	116936043	155233098	5975	-2.1169	-2.2304	1.00911524055728	1
