ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T03620	1	888659	249198692	55752	-0.017	0.0214	0.845457373786511	2
T03620	2	15703	6761631	2057	0.137	0.0214	0.837991715673602	2
T03620	2	6773642	242775910	59812	-0.0078	0.0214	0.851216844479118	2
T03620	3	62614	132548645	35341	0.0548	0.0214	0.86647562821076	2
T03620	3	132548805	139896049	1826	0.2568	0.249885305008567	1.00481811683183	2
T03620	3	139907434	197851260	14718	0.0307	0.0214	0.8673624729743	2
T03620	4	68911	72060219	18450	0.0181	0.0214	0.865212336373889	2
T03620	4	72064221	103609793	8213	-1.0138	-1.3271	0.869333751186819	1
T03620	4	103626523	190921709	22538	0.0102	0.0214	0.854755982658191	2
T03620	5	113577	180692321	46160	0.0506	0.0214	0.881219381372012	2
T03620	6	184719	170908114	51732	-0.0326	0.0214	0.874330320277251	2
T03620	7	44167	159119220	46000	-0.0072	0.0214	0.849122569713031	2
T03620	8	168484	9318404	4068	0.1003	0.0214	0.919846957168008	2
T03620	8	9324448	13013625	1094	-0.8601	-0.8758	1.47636052672238	1
T03620	8	13015258	15258706	945	-1.3271	-1.3271	1.45030484787473	1
T03620	8	15258876	33524179	5555	-2.0717	-2.3926	0.993508886665622	1
T03620	8	33525744	36092421	599	-0.2484	0.0214	1.09425244367817	2
T03620	8	36092725	146292734	26416	0.0829	0.0214	0.857037646723716	2
T03620	9	208549	141011581	30528	-0.0128	0.0214	0.871658182587755	2
T03620	10	104427	135426536	35233	0.0303	0.0214	0.857400721549138	2
T03620	11	230751	81498261	21254	0.0912	0.0214	0.888114987318007	2
T03620	11	81515696	134938470	16969	0.0609	0.0214	0.858739808221268	2
T03620	12	180185	133777562	33062	-0.0369	0.0214	0.866401569719462	2
T03620	13	19450806	70571514	13949	-0.8758	-0.8758	0.858065883224139	1
T03620	13	70572767	71585114	324	-0.3177	-0.3001	1.35789247255666	2
T03620	13	71585327	115095705	13407	-0.8906	-0.8758	0.850652420669088	1
T03620	14	20511673	80167977	18526	-0.0252	0.0214	0.855305406218179	2
T03620	14	80168096	86138261	2009	0.3482	0.365576712106623	1.07018210578427	3
T03620	14	86139515	92706803	2056	-0.0682	0.0214	0.882358082554169	2
T03620	14	92706912	98583522	2097	-0.2825	-0.3001	0.99664908970214	2
T03620	14	98585796	107285437	2009	-0.0037	0.0214	0.860943079854068	2
T03620	15	22809980	41976289	6206	-2.3926	-2.3926	1.00895768068963	1
T03620	15	41986639	42222390	48	-1.5273	-1.3271	2.50547561847477	1
T03620	15	42224824	45225352	579	-0.021	0.0214	1.29730263606467	2
T03620	15	45233679	102429049	17993	0.0247	0.0214	0.836728036770387	2
T03620	16	89561	90146366	20654	0.0338	0.0214	0.867964278302976	2
T03620	17	18901	81041938	17262	0.0725	0.0214	0.84541117723732	2
T03620	18	136305	78010194	20573	0.1066	0.0214	0.855361627016428	2
T03620	19	260912	58956888	10268	0.1208	0.0214	0.858409058276762	2
T03620	20	61795	42647643	10741	0.904	0.89035	0.878519512335492	4
T03620	20	42647848	50042220	1709	1.1545	1.10725570244326	1.16532515772069	4
T03620	20	50043887	62912463	3567	0.8767	0.89035	0.873711037050521	4
T03620	21	15129378	48084820	10341	0.1049	0.0214	0.881384490805341	2
T03620	22	16888900	51177928	8585	-0.0356	0.0214	0.891503524491951	2
T03620	23	169805	2693624	698	-0.297	0.0214	1.43860820774712	2
T03620	23	2703633	155233098	21375	-2.5828	-2.3926	1.04743079222315	1
