ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08037	1	564621	146709877	36639	-0.0664	-0.0429	0.986602114925387	2
N08037	1	146710162	237995283	30570	0.7893	0.84925	0.990191046067021	4
N08037	1	237995299	249198692	4015	1.0351	1.06845755426253	0.979413800897531	4
N08037	2	15703	243048760	73818	-0.0489	-0.0429	0.964768656405674	2
N08037	3	69244	197856433	60579	0.8498	0.84925	1.00178226557695	4
N08037	4	45410	190921709	55908	-0.0254	-0.0429	0.956185742801217	2
N08037	5	36344	146806490	44197	0.8487	0.84925	0.993690307789079	4
N08037	5	146807531	152734268	2239	0.612	0.63174537760407	0.987123558110534	3
N08037	5	152738822	180692833	9899	0.8907	0.84925	0.994822428596124	4
N08037	6	203249	18309605	8045	-0.1264	-0.0429	0.97747735554305	2
N08037	6	18310179	23841132	2257	0.1133	0.1133	0.955410199647403	2
N08037	6	23843242	161582535	41736	-0.1143	-0.0429	0.971117936631976	2
N08037	6	161586840	170918031	3971	0.152	0.1133	0.970246600358563	2
N08037	7	43259	54757128	20386	0.8348	0.84925	0.984814291496638	4
N08037	7	54763247	69239028	2039	0.414	0.4473	1.04631659799508	3
N08037	7	69248220	78801465	2085	-0.0168	-0.0429	1.00388267778303	2
N08037	7	78801591	85297266	2039	0.4806	0.4473	1.05310569254559	3
N08037	7	85297352	93319544	2059	0.7447	0.760327983425333	1.02246173587526	3
N08037	7	93320149	102694865	1976	0.9475	0.9591	0.948095125529783	4
N08037	7	102704135	159119220	16311	-0.0547	-0.0429	0.972852003586843	2
N08037	8	161222	4798090	3151	0.2398	0.1133	1.00112123098695	2
N08037	8	4798129	146293414	45415	-0.0344	-0.0429	0.965447861648792	2
N08037	9	37747	141071475	41387	1.5622	1.58239062494315	1.02467003973712	6
N08037	10	104427	61877706	22045	-0.0173	-0.0429	0.945472106901117	2
N08037	10	61878214	67846555	2046	-0.2347	-0.22	1.00336372443685	2
N08037	10	67846573	135434551	24006	0.0031	-0.0429	0.960222001327319	2
N08037	11	198510	134944770	44425	-0.0369	-0.0429	0.96912532572438	2
N08037	12	161382	133777645	42452	-0.0751	-0.0429	0.977368437253256	2
N08037	13	19045720	115106996	34060	-0.0031	-0.0429	0.960213895538708	2
N08037	14	20211644	20422583	24	1.7921	2.0047318668197	1.04021991789524	8
N08037	14	20424926	107285437	28009	-0.0632	-0.0429	0.984429992265614	2
N08037	15	20071673	102400037	26014	-0.0563	-0.0429	0.989790408665274	2
N08037	16	86671	90163275	27567	0.0283	0.1133	0.990131175156313	2
N08037	17	6689	81049726	20579	0.8664	0.84925	0.993557996317473	4
N08037	18	11543	78015057	26505	-0.0102	-0.0429	0.960886083694016	2
N08037	19	260912	59095126	11860	0.9707	0.9591	1.03765416006463	4
N08037	20	61795	62912463	22820	8e-04	-0.0429	0.9587793280451	2
N08037	21	10913441	32914173	6695	0.0556	0.1133	0.982353780325693	2
N08037	21	32919601	37557904	1699	-0.2053	-0.22	1.03468184481859	2
N08037	21	37557933	48084820	4133	0.078	0.1133	0.965904080724091	2
N08037	22	16055171	26388706	2595	0.0156	-0.0429	1.00924590783704	2
N08037	22	26388733	28411748	1212	0.3069	0.342653253284159	0.943684057085476	3
N08037	22	28416547	33314721	1313	-0.1024	-0.0429	1.0233097460014	2
N08037	22	33314958	35669557	1184	0.1648	0.1133	0.972217756369277	2
N08037	22	35669809	41047556	1355	-0.1672	-0.0429	1.04791607028014	2
N08037	22	41047764	51219006	3765	0.1053	0.1133	1.01775105715395	2
N08037	23	152439	154925045	36758	0.1391	0.1133	0.955076603147191	2
N08037	24	2722506	6608568	115	-2.9338	-2.03554050187199	2.6333634063457	1
N08037	24	6615362	28758193	232	-6.4447	-6.24187187808456	2.28965429079781	1
