ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N07931	1	564621	249198692	71224	-0.0433	0.02125	0.908861171797669	2
N07931	2	15703	243048760	73818	-0.0272	0.02125	0.907353334513949	2
N07931	3	69244	197856433	60579	0.8003	0.02125	0.929302692531836	2
N07931	4	45410	190921709	55908	-0.0069	0.02125	0.883272846819537	2
N07931	5	36344	180692833	56335	0.7986	0.02125	0.92297751666891	2
N07931	6	203249	170918031	56009	-0.0387	0.02125	0.904791073928194	2
N07931	7	43259	159119220	46895	0.8365	0.02125	0.902708604922404	2
N07931	8	161222	59930264	22275	0.0262	0.02125	0.891663013812304	2
N07931	8	59930555	146293414	26291	0.7375	0.02125	0.896674435828906	2
N07931	9	37747	141071475	41387	1.4136	1.42065	0.938058489738794	5
N07931	10	104427	135434551	48097	0.0126	0.02125	0.900550771234211	2
N07931	11	198510	134944770	44425	0.8379	0.898221005891826	0.927020532136469	4
N07931	12	161382	133777645	42452	-0.041	0.02125	0.915090653266292	2
N07931	13	19045720	115106996	34060	0.0266	0.02125	0.866087334154975	2
N07931	14	20211644	107285437	28033	-0.0438	0.02125	0.921876894623035	2
N07931	15	20071673	102400037	26014	1.4277	1.42065	0.942873562583367	5
N07931	16	86671	34410569	10603	-0.0257	0.02125	0.930041943374105	2
N07931	16	34410955	90163275	16964	-1.1038	-1.05616006874399	0.908818969581386	1
N07931	17	6689	81049726	20579	0.0283	0.02125	0.924701446081729	2
N07931	18	11543	78015057	26505	-0.0262	0.02125	0.921268978209494	2
N07931	19	260912	59095126	11860	0.84	0.02125	0.983494738273271	2
N07931	20	61795	62912463	22820	0.0183	0.02125	0.895943870479566	2
N07931	21	10913441	48084820	12527	0.0242	0.02125	0.906408813689518	2
N07931	22	16055171	51219006	11424	0.0418	0.02125	0.96266291786285	2
N07931	23	152439	90322731	20467	0.9364	1.00209536263034	0.905024002797633	4
N07931	23	90322927	128326966	9075	1.4562	1.52004358441989	1.04054356814289	6
N07931	23	128328178	154925045	7216	1.6074	1.66168692944768	0.9161911742844	6
N07931	24	2722506	6608568	115	-2.2737	-0.846625091056673	2.79141167169019	1
N07931	24	6615362	28758193	232	-6.2051	-6.05450252706774	2.16219966064687	1
