ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N11799	1	888659	76584814	16517	0.0257	-0.0377	0.661277587333772	2
N11799	1	76585105	83688238	2066	-0.2972	-0.4258	0.663043045798833	2
N11799	1	83692383	144957688	9647	-0.4258	-0.4258	0.667524327466945	2
N11799	1	144957815	149850862	383	1.0081	1.1175	1.05213988049611	4
N11799	1	149865698	249198692	27140	1.3286	1.3156	0.677140439121068	5
N11799	2	15703	242775910	61868	-0.0333	-0.0377	0.653017134055493	2
N11799	3	62614	197851260	51885	1.1336	1.1175	0.672612228355787	4
N11799	4	68911	190921709	49200	-0.0757	-0.0377	0.649343345796518	2
N11799	5	113577	19055341	5834	1.4108	1.42007716708891	0.753791955521475	5
N11799	5	19055635	28593640	2188	1.2421	1.2283	0.66466370864947	5
N11799	5	28593684	54094024	5829	1.1014	1.1175	0.650497593139629	4
N11799	5	54100027	87814494	8226	0.9558	0.9769	0.655024444717223	4
N11799	5	87820529	97027486	2002	0.1119	0.1119	0.800951814022819	2
N11799	5	97028011	180692321	22081	-0.1451	-0.169	0.699740370274204	2
N11799	6	184719	170908114	51732	-0.0769	-0.0377	0.65571761551907	2
N11799	7	44167	78503745	22958	-0.1096	-0.0377	0.652866178806838	2
N11799	7	78504389	159119220	23042	0.0926	0.1119	0.640485954237849	2
N11799	8	168484	146292734	38677	1.1394	1.1175	0.673918953755653	4
N11799	9	208549	128879579	28539	1.0989	1.1175	0.681376950230919	4
N11799	9	128879934	141011581	1989	1.3026	1.3156	0.736048563907189	5
N11799	10	104427	135426536	35233	0.0105	-0.0377	0.658518969918636	2
N11799	11	230751	134938470	38224	0.0163	-0.0377	0.66075503242622	2
N11799	12	180185	5680477	1628	-1.4813	-1.7445	0.73244940743953	1
N11799	12	5680924	23836863	4586	-1.7445	-1.7445	0.72006195850976	1
N11799	12	23841415	24705338	239	-1.2739	-1.2739	0.893492842428067	1
N11799	12	24705508	24750101	14	-3.2922	-3.7408623675922	1.99353283524977	1
N11799	12	24750548	30560494	1788	-1.255	-1.2739	0.800574972568834	1
N11799	12	30560689	42528784	2127	-0.2193	-0.169	0.706928093192367	2
N11799	12	42529472	133777562	22681	-0.0276	-0.0377	0.647401891164692	2
N11799	13	19450806	58050846	10695	-1.8658	-1.7445	0.748322082187906	1
N11799	13	58051241	73843655	4211	-1.6709	-1.7445	0.709347143577582	1
N11799	13	73847514	81039881	2173	-1.9455	-1.7445	0.778552165941802	1
N11799	13	81040041	89325255	2082	-1.6465	-1.7445	0.685852345548938	1
N11799	13	89326355	115095705	8519	-1.8844	-1.7445	0.737471695339298	1
N11799	14	20511673	42975589	7114	-0.097	-0.0377	0.693667084384903	2
N11799	14	42986577	47156686	1074	-1.5829	-1.7445	0.99401309727777	1
N11799	14	47157320	78707557	9736	-1.9653	-1.7445	0.78856384953003	1
N11799	14	78711286	79824172	456	-0.4514	-0.4258	0.938129418925932	2
N11799	14	79827503	107285437	8318	-0.087	-0.0377	0.672784776631067	2
N11799	15	22809980	102429049	24826	-0.0662	-0.0377	0.64552064990922	2
N11799	16	89561	29837108	8262	1.1364	1.1175	0.686103147181743	4
N11799	16	29841225	35133373	327	0.2574	0.221622017351793	0.95390240694754	2
N11799	16	35138032	90146366	12065	-0.0667	-0.0377	0.750902926819247	2
N11799	17	18901	81041938	17262	-0.0197	-0.0377	0.697290947990573	2
N11799	18	136305	13756714	4174	0.6542	0.679745646395586	0.699727843247783	3
N11799	18	13757116	25870524	2050	0.998	0.9769	0.674542870968821	4
N11799	18	25870801	78010194	14350	1.2145	1.2283	0.683266168606487	5
N11799	19	260912	58956888	10268	0.0286	-0.0377	0.694488058535007	2
N11799	20	61795	22859866	7162	-0.1765	-0.169	0.655562653270679	2
N11799	20	22859994	62912463	8856	-0.0036	-0.0377	0.679108293560905	2
N11799	21	15129378	43445292	9239	-0.0421	-0.0377	0.686537992016666	2
N11799	21	43453305	48084820	1102	0.1292	0.1119	0.73087070490547	2
N11799	22	16888900	22416664	1187	-0.169	-0.169	0.879494760619663	2
N11799	22	22417376	23064581	136	-2.6592	-2.5466	2.78265021855888	1
N11799	22	23258369	51177928	7262	-0.1305	-0.169	0.744319840201248	2
N11799	23	169805	130719077	18103	-2.5466	-2.5466	0.826753539633534	1
N11799	23	130720671	143564321	2008	-2.3361	-2.5466	0.923243501921634	1
N11799	23	143583009	146569135	643	-1.403	-1.2739	1.12987728580192	1
N11799	23	146607205	155233098	1319	-1.0311	-0.955813880228522	0.833516994690063	1
