ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T05880	1	888659	99678363	22715	0.052	0.0023	0.612137905300843	2
T05880	1	99684232	107609774	2109	-0.1562	-0.2053	0.637958963648074	2
T05880	1	107617707	249198692	30929	0.0328	0.0023	0.61367210129149	2
T05880	2	15703	242775910	61869	-0.0108	0.0023	0.618672447146536	2
T05880	3	62614	140396022	37340	1.2542	1.2535	0.650218815786661	5
T05880	3	140399609	189797591	12517	1.0655	1.0655	0.688625131356094	4
T05880	3	189797950	197851260	2028	1.2199	1.2535	0.657766722166883	5
T05880	4	68911	79454059	20495	-0.0772	0.0023	0.619158955786568	2
T05880	4	79454315	101700041	5630	-0.7451	-0.8016	0.644903951657555	1
T05880	4	101702257	120148368	4640	-0.9023	-0.8016	0.659046864615044	1
T05880	4	120151012	190921709	18436	-0.0841	0.0023	0.637134257265035	2
T05880	5	113577	62292793	16022	1.28	1.2535	0.660889441712524	5
T05880	5	62309189	72172296	2042	1.0492	1.0655	0.721644733415044	4
T05880	5	72181607	79223331	2004	0.7775	0.7625	0.705633312190933	3
T05880	5	79223805	104790376	5883	0.6007	0.596312257495545	0.631633099672674	3
T05880	5	104790531	126369254	6145	0.7625	0.7625	0.680974001270505	3
T05880	5	126369570	180692321	14064	1.2528	1.2535	0.647913294522065	5
T05880	6	184719	77436850	23124	-0.0156	0.0023	0.626721053642426	2
T05880	6	77439868	77452270	5	-5.2352	-5.2352	1.23094836646864	0
T05880	6	77472335	170908114	28603	-0.0497	0.0023	0.620525760844095	2
T05880	7	44167	68227242	20911	1.249	1.2535	0.652730055391683	5
T05880	7	68232101	78728111	2132	1.0968	1.0655	0.64614645987178	4
T05880	7	78735426	159119220	22957	1.2712	1.2535	0.647293806588515	5
T05880	8	168484	4236666	2036	-0.8016	-0.8016	0.635208498464226	1
T05880	8	4236939	9243428	1999	-1.5409	-1.7895	0.820898061086715	1
T05880	8	9248629	35534138	8119	-1.789	-1.7895	0.691159100140012	1
T05880	8	35534641	36094695	110	-1.3667	-1.7895	0.948418719656557	1
T05880	8	36104136	49566969	1984	-0.6915	-0.8016	0.723805361812101	1
T05880	8	49567832	146292734	24429	-0.1221	0.0023	0.628025044555237	2
T05880	9	208549	141011581	30528	1.251	1.2535	0.660344119641129	5
T05880	10	104427	108714457	27786	0.0329	0.0023	0.635082427293966	2
T05880	10	108716013	108962502	83	-0.6007	-0.8016	1.38866906910602	1
T05880	10	108964544	135426536	7364	0.0637	0.0023	0.636027560670899	2
T05880	11	230751	84316748	22132	0.044	0.0023	0.604163922219181	2
T05880	11	84318450	110222509	8076	-0.2307	-0.2053	0.626453087868695	2
T05880	11	110231723	134938470	8016	0.0593	0.0023	0.612646443762099	2
T05880	12	180185	69337377	16525	-0.0145	0.0023	0.637528746124027	2
T05880	12	69340777	77318911	2066	-0.2053	-0.2053	0.71256701649189	2
T05880	12	77319055	109298575	8272	-0.7826	-0.8016	0.64020386183405	1
T05880	12	109299254	133777562	6200	0.0319	0.0023	0.624008064754292	2
T05880	13	19450806	92205831	19933	-0.0256	0.0023	0.64647589868133	2
T05880	13	92206048	92731287	275	-0.6948	-0.8016	1.23694510058779	1
T05880	13	92732336	115095705	7472	0.0018	0.0023	0.633919499529139	2
T05880	14	20511673	64533508	13993	-0.0726	0.0023	0.655340329041441	2
T05880	14	64553204	66121492	380	-0.9151	-0.8016	1.28849872588182	1
T05880	14	66127092	89562144	7338	-2.1947	-1.7895	0.842498169428699	1
T05880	14	89564559	107285437	4986	-0.0435	0.0023	0.656289959075491	2
T05880	15	22809980	102429049	24826	1.2762	1.2535	0.644208756482674	5
T05880	16	89561	29841225	8263	0.044	0.0023	0.641096868830789	2
T05880	16	29861447	35112112	318	-0.5999	-0.8016	0.896168245958256	1
T05880	16	35112160	59882680	3307	-1.4653	-1.7895	0.755945736329973	1
T05880	16	59883333	90146366	8766	-1.692	-1.7895	0.731255058773422	1
T05880	17	18901	2316560	411	-0.0718	0.0023	0.851185204386944	2
T05880	17	2316938	3745359	383	-0.9008	-0.8016	1.28673601720911	1
T05880	17	3747375	7457352	878	-0.1287	0.0023	0.885584539613439	2
T05880	17	7468688	8402354	141	-0.8907	-0.8016	1.16522735912216	1
T05880	17	8421015	81041938	15449	0.0409	0.0023	0.59766903501218	2
T05880	18	136305	78010194	20573	0.0114	0.0023	0.62207017502106	2
T05880	19	260912	28552750	3486	1.7247	1.73209058625805	0.692949961576377	7
T05880	19	28553584	42688687	3353	1.8695	1.87907138656489	0.699759953093176	7
T05880	19	42696016	58956888	3429	1.5997	1.60161175897416	0.655894921834723	6
T05880	20	61795	5936729	1662	-1.9595	-1.7895	0.755149298187285	1
T05880	20	5940674	22547347	5378	-2.1691	-1.7895	0.790573859207818	1
T05880	20	22548283	26289925	896	-1.7953	-1.7895	0.958825256419735	1
T05880	20	29448796	42595809	2789	0.0442	0.0023	0.70841951812786	2
T05880	20	42600247	50054190	1734	0.2522	0.0023	0.621804413600501	2
T05880	20	50070658	62912463	3559	0.0895	0.0023	0.610841318028236	2
T05880	21	15129378	26092453	3447	1.3403	1.3309	0.685249242667418	5
T05880	21	26094459	30087767	1389	0.7528	0.7625	0.943407158649922	3
T05880	21	30093105	33450081	958	1.1444	1.17364988317488	0.70440467465895	5
T05880	21	33450286	48084820	4547	1.3215	1.3309	0.626530307663108	5
T05880	22	16888900	20993308	958	0.1001	0.0023	0.697572839030205	2
T05880	22	20993519	21011132	11	-1.842	-1.7895	1.41103505928616	1
T05880	22	21011216	22673955	314	0.0234	0.0023	0.981760593577277	2
T05880	22	22701222	22998337	38	-1.1048	-0.8016	1.16478081993733	1
T05880	22	22998610	24859667	357	0.0539	0.0023	0.840482791526602	2
T05880	22	24876800	25930784	222	-1.4011	-1.7895	1.19133023018778	1
T05880	22	25931372	31473048	1678	-2.1092	-1.7895	0.861094446354353	1
T05880	22	31474554	35036264	1239	-0.0971	0.0023	0.751342563498259	2
T05880	22	35037874	35433821	175	0.3484	0.50241711743693	0.962537613267045	3
T05880	22	35434521	36129851	229	-1.79	-1.7895	1.22045370446804	1
T05880	22	36135614	38778390	467	0.3955	0.422638236109198	0.804458084916648	3
T05880	22	38789936	42983782	637	-0.009	0.0023	0.987201211983571	2
T05880	22	42984153	44555028	398	-1.6575	-1.7895	1.11418074743699	1
T05880	22	44559995	44706216	44	-4.2376	-5.2352	3.09278505220329	1
T05880	22	44706814	51177928	1818	-2.119	-1.7895	0.902024738226487	1
T05880	23	169805	2703633	699	-0.1792	0.0023	0.967964724616873	2
T05880	23	2710840	85175841	11196	-2.299	-1.7895	0.798945974735899	1
T05880	23	85186620	85864017	155	-6.3128	-5.2352	3.00475519914244	1
T05880	23	85871362	100515332	1967	-1.7329	-1.7895	1.07345791676745	1
T05880	23	100518165	117046398	2096	-1.3278	-1.7895	0.689043850016669	1
T05880	23	117046804	155129344	5935	-1.0281	-0.8016	0.728552153281302	1
T05880	23	155149114	155233098	25	0.0023	0.0023	1.57825671872605	2
