ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08481	1	564621	249198692	71224	-0.0422	-0.0323	0.977558720236717	2
N08481	2	15703	243048760	73818	-0.0339	-0.0323	0.976908455711309	2
N08481	3	69244	197856433	60579	-0.039	-0.0323	0.98758019830783	2
N08481	4	45410	155995373	44611	0.0402	-0.0323	0.9800708724449	2
N08481	4	155995555	190921709	11297	-0.2239	-0.27605	0.979031119053818	2
N08481	5	36344	4671383	2013	1.1679	1.1679	1.03657363421481	5
N08481	5	4671474	8540995	2011	0.875	0.85785	1.07045812295658	4
N08481	5	8542828	52020252	12058	0.2144	-0.0323	0.983095850739126	2
N08481	5	52020396	180692833	40253	-0.0559	-0.0323	0.974229090127541	2
N08481	6	203249	98110654	32005	-0.0884	-0.0323	0.979493043540161	2
N08481	6	98111649	105133138	1995	-1.6212	-1.6212	1.17704048046311	1
N08481	6	105135079	170918031	22009	-2.0313	-2.82555	0.990010516839844	1
N08481	7	43259	7564680	2049	-1.6443	-1.6212	1.01372702792658	1
N08481	7	7573405	11964570	2038	-0.9153	-0.90465	1.2909067094355	1
N08481	7	11965059	159119220	42808	-0.0119	-0.0323	0.980950681020435	2
N08481	8	161222	67400347	24293	0.024	-0.0323	0.995983444454743	2
N08481	8	67407874	146293414	24273	1.1923	1.1679	1.01659877547353	5
N08481	9	37747	141071475	41387	-0.0029	-0.0323	0.981656421428611	2
N08481	10	104427	135434551	48097	-0.0317	-0.0323	0.981548814406299	2
N08481	11	198510	65093190	20236	1.233	1.24685447251563	1.03060551594014	5
N08481	11	65102267	74488537	2019	1.7805	1.79731264823166	1.15797648927485	7
N08481	11	74492776	80399615	1978	2.1416	2.15557225562642	1.02225972823477	9
N08481	11	80401094	103197902	8076	1.8238	1.83897425106535	1.05610132567889	7
N08481	11	103200945	134944770	12116	1.0695	1.08750665399951	1.03375700655475	4
N08481	12	161382	17501767	6108	-0.3282	-0.27605	0.993859552580298	2
N08481	12	17508045	133777645	36344	-0.0529	-0.0323	0.984386207794135	2
N08481	13	19045720	76928630	20078	-0.0286	-0.0323	0.97550273861104	2
N08481	13	76931625	115106996	13982	0.2336	-0.0323	0.990941766904866	2
N08481	14	20211644	107285437	28033	-0.085	-0.0323	0.984902767124426	2
N08481	15	20071673	102400037	26014	-0.055	-0.0323	0.996788833475926	2
N08481	16	86671	90163275	27567	-0.0366	-0.0323	0.989842381902869	2
N08481	17	6689	81049726	20579	-0.0746	-0.0323	0.986905752723293	2
N08481	18	11543	50967252	16321	0.0123	-0.0323	0.988494870704562	2
N08481	18	50975302	72995537	8142	0.8407	0.85785	1.01940674989524	4
N08481	18	72995937	73486326	268	-0.894	-0.90465	1.53135281008045	1
N08481	18	73486375	78015057	1774	-1.4902	-1.6212	1.09111642884353	1
N08481	19	260912	59095126	11860	-0.0194	-0.0323	1.02235800227902	2
N08481	20	61795	62912463	22820	-0.0402	-0.0323	0.977067109514133	2
N08481	21	10913441	48084820	12527	0.1204	-0.0323	1.00447073712376	2
N08481	22	16055171	51219006	11424	-0.0323	-0.0323	1.0134488577721	2
N08481	23	152439	124628931	28633	-0.0966	-0.0323	0.979215615115914	2
N08481	23	124630159	151241053	7483	0.1727	-0.0323	0.996908492355047	2
N08481	23	151241591	154925045	642	1.1666	1.1679	1.31043575776862	5
N08481	24	2722506	6608568	115	-3.6198	-2.82555	3.09994905783086	1
N08481	24	6615362	28758193	232	-7.9869	-7.7246926256861	2.63113890790244	1
