ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T01761	1	888659	249198692	55753	-0.008	-0.0101	0.939736886591867	2
T01761	2	15703	242775910	61869	-0.0254	-0.0101	0.969110129156754	2
T01761	3	62614	197851260	51885	-0.0239	-0.0101	0.958040190582268	2
T01761	4	68911	190921709	49201	-0.0208	-0.0101	0.943669206073223	2
T01761	5	113577	180692321	46160	-0.0198	-0.0101	0.958005755477347	2
T01761	6	184719	128920211	38126	-0.023	-0.0101	0.938511530560523	2
T01761	6	128928396	130171667	438	-0.7241	-0.674135910960318	1.32189229772805	1
T01761	6	130174941	170908114	13168	-0.0221	-0.0101	0.965311884719499	2
T01761	7	44167	159119220	46000	-0.0077	-0.0101	0.925936675204499	2
T01761	8	168484	146292734	38677	-0.0018	-0.0101	0.972279329696867	2
T01761	9	208549	141011581	30528	-0.0271	-0.0101	0.9593012822039	2
T01761	10	104427	135426536	35233	0.0232	-0.0101	0.95399982618256	2
T01761	11	230751	134938470	38224	-0.0134	-0.0101	0.956716180320548	2
T01761	12	180185	133777562	33063	-0.0164	-0.0101	0.932504641657209	2
T01761	13	19450806	48268027	8517	0.0329	-0.0101	0.926204104244508	2
T01761	13	48271339	57816906	2129	-1.5118	-1.5068	1.29382296055263	1
T01761	13	57818303	115095705	17034	-0.0084	-0.0101	0.962452188634072	2
T01761	14	20511673	107285437	26698	-0.0564	-0.0101	0.924503160358046	2
T01761	15	22809980	79004642	16594	-0.0118	-0.0101	0.950499882371692	2
T01761	15	79006442	86634961	2021	0.3871	0.404762147429767	1.13365517142787	3
T01761	15	86643372	102429049	6211	-0.0262	-0.0101	0.940098031185232	2
T01761	16	89561	90146366	20654	0.0243	-0.0101	0.953182868176568	2
T01761	17	18901	81041938	17262	0.0275	-0.0101	0.940495438326397	2
T01761	18	136305	78010194	20574	0.0368	-0.0101	0.949924983904008	2
T01761	19	260912	58956888	10268	0.0656	-0.0101	0.965409253507366	2
T01761	20	61795	62912463	16018	0.0222	-0.0101	0.940236319555903	2
T01761	21	15129378	48084820	10341	0.0103	-0.0101	0.99556136185005	2
T01761	22	16888900	21297960	1025	-0.0239	-0.0101	0.955620127278744	2
T01761	22	21301336	25931437	877	0.2751	0.308428953745015	0.975142694813372	3
T01761	22	25931580	51177928	6683	-0.0058	-0.0101	0.998966100221553	2
T01761	23	169805	8393904	2004	-1.5018	-1.5068	1.66452659870892	1
T01761	23	8402827	155233098	20069	-2.2574	-2.22459838021822	1.11481024500186	1
