ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N10683	1	564621	69212053	20394	-0.0673	-0.0282	0.947549414825379	2
N10683	1	69217065	71377650	683	0.141	0.2138	0.95365493279285	2
N10683	1	71382908	71455377	29	-1.1987	-1.1553	1.37621488904155	1
N10683	1	71455470	146693429	15521	0.0135	-0.0282	0.914480390061979	2
N10683	1	146694421	249198692	34597	1.1665	1.19512338424391	0.949275572205483	5
N10683	2	15703	243048760	73818	-0.0268	-0.0282	0.933211664896628	2
N10683	3	69244	197856433	60579	-0.0095	-0.0282	0.917321613098047	2
N10683	4	45410	128137593	37335	0.0098	-0.0282	0.919855828807181	2
N10683	4	128137699	136651244	1935	0.2138	0.2138	0.880720702710174	2
N10683	4	136651531	190921709	16638	0.0149	-0.0282	0.912562568413601	2
N10683	5	36344	180692833	56335	-0.0117	-0.0282	0.915850740356177	2
N10683	6	203249	170918031	56009	-0.0282	-0.0282	0.931029097824473	2
N10683	7	43259	78841264	24515	-0.029	-0.0282	0.940235072727367	2
N10683	7	78844897	84603392	1879	0.2188	0.2138	0.880912060341618	2
N10683	7	84611588	159119220	20501	-0.0321	-0.0282	0.928176973944422	2
N10683	8	161222	146293414	48566	-0.002	-0.0282	0.923142077195289	2
N10683	9	37747	141071475	41387	-0.0094	-0.0282	0.925949596907881	2
N10683	10	104427	135434551	48097	-0.017	-0.0282	0.926170277979354	2
N10683	11	198510	134944770	44425	-0.032	-0.0282	0.921080789476247	2
N10683	12	161382	133777645	42452	-0.0453	-0.0282	0.934658258359438	2
N10683	13	19045720	115106996	34060	-1.9511	-1.9824	0.965067506935676	1
N10683	14	20211644	107285437	28033	-0.0553	-0.0282	0.943811450717308	2
N10683	15	20071673	102400037	26014	-0.0461	-0.0282	0.931041376446607	2
N10683	16	86671	90163275	27567	-0.0305	-0.0282	0.931978530020009	2
N10683	17	6689	81049726	20579	-0.0704	-0.0282	0.951838738546479	2
N10683	18	11543	78015057	26505	0.0102	-0.0282	0.916169578561346	2
N10683	19	260912	42713835	7999	-0.0559	-0.0282	0.988440721481252	2
N10683	19	42807809	44044548	173	-0.8965	-0.750718785663422	1.47231221691912	1
N10683	19	44053108	45052244	348	-0.1334	-0.0282	0.972270557257657	2
N10683	19	45052601	45370838	59	-1.1119	-1.1553	1.41211779239176	1
N10683	19	45372329	59095126	3281	0.0018	-0.0282	0.975985569796913	2
N10683	20	61795	62912463	22820	-0.0567	-0.0282	0.934365065773491	2
N10683	21	10913441	48084820	12527	0.0098	-0.0282	0.956010475246196	2
N10683	22	16055171	51219006	11424	-2.0137	-1.9824	1.01880010860634	1
N10683	23	152439	6947767	2036	-1.6336	-1.61614289468444	1.22299813818838	1
N10683	23	6948429	154925045	34722	-1.8813	-1.9824	0.94450299258064	1
N10683	24	2722506	28758193	347	-2.2937	-1.9824	0.974009474366877	1
