ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N06414	1	564621	146708167	36638	-0.3108	-0.30045	0.969147012320074	2
N06414	1	146709877	249198692	34586	1.0584	1.0663	0.924262276743066	4
N06414	2	15703	243048760	73818	-0.044	-0.0412	0.943926884938759	2
N06414	3	69244	197856433	60579	0.5481	0.5841	0.924715352331478	3
N06414	4	45410	36733188	12423	-0.2373	-0.30045	0.920719944147688	2
N06414	4	36756349	42648398	2126	-0.4928	-0.30045	1.00383757355682	2
N06414	4	42649024	190921709	41359	-0.2611	-0.30045	0.944468810308849	2
N06414	5	36344	180692833	56335	-0.2931	-0.30045	0.96152132206703	2
N06414	6	203249	64682393	21998	0.6359	0.5841	0.928421097462932	3
N06414	6	64684146	71230701	2004	0.2288	0.25937432223071	1.00589477269265	2
N06414	6	71267566	77422497	1822	-0.1991	-0.30045	0.95411724095413	2
N06414	6	77439868	77452270	5	-6.3512	-5.28525	0.929398175731661	0
N06414	6	77452804	170918031	30180	-0.3013	-0.30045	0.961956690745261	2
N06414	7	43259	21900924	8218	-0.2418	-0.30045	0.942823626238411	2
N06414	7	21901038	159119220	38677	0.5366	0.5841	0.928289961992191	3
N06414	8	161222	111519986	36438	-0.087	-0.0412	0.946673987521281	2
N06414	8	111521865	119024016	1966	0.6174	0.5841	0.919529608204797	3
N06414	8	119024638	129805238	4138	0.3845	0.43818302168827	0.938958505789284	3
N06414	8	129805912	146293414	6024	0.6413	0.5841	0.936945576314137	3
N06414	9	37747	141071475	41387	0.69	0.747575143623739	0.931433318709042	3
N06414	10	104427	135434551	48097	-0.2996	-0.30045	0.956472558133711	2
N06414	11	198510	134944770	44425	-0.0412	-0.0412	0.945926274561091	2
N06414	12	161382	133777645	42452	-0.3204	-0.30045	0.959748223625559	2
N06414	13	19045720	115106996	34060	-1.1834	-1.13785	1.03225981138112	1
N06414	14	20211644	107285437	28033	-0.3105	-0.30045	0.96142981679353	2
N06414	15	20071673	29508833	1999	0.8317	0.894873454825513	0.917114702926484	4
N06414	15	29515658	102400037	24015	0.6086	0.5841	0.93199052046285	3
N06414	16	86671	90163275	27567	-0.2723	-0.30045	0.968056386542149	2
N06414	17	6689	81049726	20579	-0.2266	-0.30045	0.977241221880672	2
N06414	18	11543	78015057	26505	0.5596	0.5841	0.934548968363717	3
N06414	19	260912	22771915	3953	1.0742	1.0663	0.975368149605831	4
N06414	19	22772647	30312350	1227	0.0537	-0.0412	1.09959813318957	2
N06414	19	30312874	59095126	6680	-0.3035	-0.30045	1.01212198187333	2
N06414	20	61795	62912463	22820	-0.3136	-0.30045	0.970299763578141	2
N06414	21	10913441	48084820	12527	-0.0379	-0.0412	0.970324310664836	2
N06414	22	16055171	51219006	11424	-0.3025	-0.30045	1.00923013345157	2
N06414	23	152439	134088129	30680	-1.6073	-1.57337099080206	1.12229607896611	1
N06414	23	134088161	137178657	735	-1.0923	-1.13785	1.33339305692471	1
N06414	23	137178941	154925045	5343	0.4868	0.5841	0.989866417924454	3
N06414	24	2722506	21722098	299	-2.2825	-2.20809274366608	1.09986055786571	1
N06414	24	21726388	28758193	48	-4.2193	-5.28525	1.45381748587762	1
