ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N06371	1	564621	249198692	71224	-0.0883	-0.0717	0.874041394264214	2
N06371	2	15703	243048760	73818	-0.0771	-0.0717	0.877996528386298	2
N06371	3	69244	197856433	60579	0.9516	0.95725	0.893252304242181	4
N06371	4	45410	60752123	18684	-0.0209	-0.0717	0.872663009728372	2
N06371	4	60752733	67829052	1907	0.2027	0.247004293965858	0.840104019821394	2
N06371	4	67830581	190921709	35317	-0.0807	-0.0717	0.869831660626118	2
N06371	5	36344	180692833	56335	0.9562	0.95725	0.889601424998586	4
N06371	6	203249	31353689	12917	0.8934	0.95725	0.898109217085697	4
N06371	6	31360095	31451476	59	-1.5992	-0.0717	2.05100530421342	2
N06371	6	31455834	84802783	15023	0.9263	0.95725	0.88631209597169	4
N06371	6	84802880	91371889	2007	0.6749	0.687499108105319	0.984747133966067	3
N06371	6	91374106	170918031	26003	-0.0717	-0.0717	0.884009432855325	2
N06371	7	43259	159119220	46895	0.9583	0.95725	0.878820489708099	4
N06371	8	161222	146293414	48566	-0.0453	-0.0717	0.873645860621742	2
N06371	9	37747	141071475	41387	0.9723	0.95725	0.890046361093675	4
N06371	10	104427	135434551	48097	-0.067	-0.0717	0.874170845309149	2
N06371	11	198510	64855986	20202	-0.0226	-0.0717	0.88046217661121	2
N06371	11	64857098	134944770	24223	0.9614	0.95725	0.882954017574606	4
N06371	12	161382	17527999	6117	-0.1674	-0.0717	0.900585883595642	2
N06371	12	17528118	23457572	1937	0.131	0.11885	0.827255389761803	2
N06371	12	23460433	124532601	30405	-0.1126	-0.0717	0.875241540202938	2
N06371	12	124534824	133777645	3993	0.1067	0.11885	0.877882417479772	2
N06371	13	19045720	115106996	34060	-0.0643	-0.0717	0.870487294643111	2
N06371	14	20211644	107285437	28033	-0.0898	-0.0717	0.879641357707045	2
N06371	15	20071673	102400037	26014	1.7015	1.71303761565854	0.911788752553847	7
N06371	16	86671	90163275	27567	-0.0171	-0.0717	0.888979519990637	2
N06371	17	6689	81049726	20579	-0.0635	-0.0717	0.887210138505302	2
N06371	18	11543	78015057	26505	-0.001	-0.0717	0.879318374635857	2
N06371	19	260912	59095126	11860	1.7427	1.75253182814251	0.930259574547914	7
N06371	20	61795	62912463	22820	-0.0443	-0.0717	0.878543640931813	2
N06371	21	10913441	48084820	12527	0.9852	0.95725	0.912879583183817	4
N06371	22	16055171	51219006	11424	-0.0326	-0.0717	0.908970357446661	2
N06371	23	152439	6947767	2036	-1.4423	-0.0717	1.16931343585023	2
N06371	23	6948429	154925045	34722	-1.7213	-0.0717	0.950335020647915	2
N06371	24	2722506	28758193	347	-2.0126	-0.0717	0.955658238962426	2
