ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N10450	1	564621	37471617	10176	-0.0601	-0.0239	0.924071416510089	2
N10450	1	37477380	44988433	2077	-0.3344	-0.3587	1.0285572367595	2
N10450	1	44988477	58483054	4027	-0.0744	-0.0239	0.929357452267645	2
N10450	1	58483120	63830346	2045	-1.1538	-1.1401	0.872508087830918	1
N10450	1	63830479	69043224	2025	-0.4357	-0.3587	1.01503554151106	2
N10450	1	69047142	76489779	2050	-1.1007	-1.1401	0.88258040980325	1
N10450	1	76490088	88283010	4055	-0.0254	-0.0239	0.90024627136181	2
N10450	1	88292547	102029377	4113	-1.1534	-1.1401	0.85827256498424	1
N10450	1	102030001	109349307	1993	-0.9107	-0.7696	0.984938703286607	1
N10450	1	109350564	146709877	4078	-1.1346	-1.1401	0.871302521552794	1
N10450	1	146710162	249198692	34585	-0.0197	-0.0239	0.915111863464491	2
N10450	2	15703	243048760	73818	-0.0222	-0.0239	0.907426374739163	2
N10450	3	69244	197856433	60579	0.8094	0.8292	0.933887695587846	4
N10450	4	45410	54383074	16531	-0.0317	-0.0239	0.90990491903118	2
N10450	4	54390949	89687531	10445	-0.3248	-0.3587	0.876611293876191	2
N10450	4	89688091	190921709	28932	-0.0038	-0.0239	0.903848395475792	2
N10450	5	36344	28860765	10344	0.8307	0.8292	0.935964202742071	4
N10450	5	28877578	29101259	76	-0.7633	-0.7696	1.51716137032799	1
N10450	5	29103208	180692833	45915	0.8179	0.8292	0.939903966453187	4
N10450	6	203249	64682393	21998	-0.0239	-0.0239	0.920544796259437	2
N10450	6	64684146	170918031	34011	-0.3587	-0.3587	0.90575416197444	2
N10450	7	43259	159119220	46895	0.8433	0.8292	0.939586519119509	4
N10450	8	161222	3663940	2021	-0.0133	-0.0239	0.958901206274626	2
N10450	8	3663971	41233933	16234	-0.3251	-0.3587	0.895638976817845	2
N10450	8	41234450	146293414	30311	-0.0307	-0.0239	0.906216391870477	2
N10450	9	37747	141071475	41387	1.4359	1.45384804406161	0.959643822520801	6
N10450	10	104427	135434551	48097	-0.0284	-0.0239	0.913867347400669	2
N10450	11	198510	134944770	44425	0.8094	0.8292	0.939585017828033	4
N10450	12	161382	133777645	42452	-0.0229	-0.0239	0.92014975299014	2
N10450	13	19045720	65090473	16029	0.0014	-0.0239	0.894094008595668	2
N10450	13	65092589	71865950	2003	-0.3796	-0.3587	1.02827737051991	2
N10450	13	71866077	90513818	6053	-1.1401	-1.1401	0.869653330744656	1
N10450	13	90515075	115106996	9975	-0.7696	-0.7696	0.903294067124162	1
N10450	14	20211644	107285437	28033	-0.0446	-0.0239	0.91643909503552	2
N10450	15	20071673	102400037	26014	0.8306	0.8292	0.950840603083324	4
N10450	16	86671	34410569	10603	-0.0664	-0.0239	0.913073170319364	2
N10450	16	34410955	90163275	16964	-1.0689	-1.1401	0.89412497071916	1
N10450	17	6689	81049726	20579	-0.0181	-0.0239	0.916006933245507	2
N10450	18	11543	78015057	26505	-0.0207	-0.0239	0.913239605161899	2
N10450	19	260912	59095126	11860	0.8278	0.8292	1.00613856679293	4
N10450	20	61795	62912463	22820	-0.0293	-0.0239	0.90326466899319	2
N10450	21	10913441	48084820	12527	0.8606	0.8292	0.951019125471354	4
N10450	22	16055171	51219006	11424	0.0092	-0.0239	0.948669646889037	2
N10450	23	152439	2750122	356	-1.3357	-1.1401	1.36538770579431	1
N10450	23	2750307	99386107	22116	-1.8369	-1.99405	0.934791790154742	1
N10450	23	99410148	154925045	14286	-0.4881	-0.3587	0.898296215637451	2
N10450	24	2722506	28758193	347	-2.1512	-1.99405	1.08684157868659	1
