ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N07702	1	564621	76467469	22385	-0.0165	0.00515	0.856736111090597	2
N07702	1	76468316	82478191	2036	-1.2031	-1.09845	1.10570533995813	1
N07702	1	82490582	118522545	11365	-1.5967	-1.5921	0.920565293768897	1
N07702	1	118538078	146775199	886	-0.2859	-0.229540894372038	1.00777884783426	2
N07702	1	146783569	249198692	34552	-0.0157	0.00515	0.852172472578581	2
N07702	2	15703	24641639	9687	0.0583	0.00515	0.868923837900855	2
N07702	2	24643291	25529624	175	-0.57	-0.451833948368508	1.06343879524459	2
N07702	2	25530028	243048760	63956	-1e-04	0.00515	0.856001762968548	2
N07702	3	69244	3140785	1708	0.1532	0.186271423833287	0.887784258656055	2
N07702	3	3142943	3245960	69	-0.757	-0.7485	1.52654444712878	1
N07702	3	3256890	197856433	58802	0.0077	0.00515	0.8549023176246	2
N07702	4	45410	190921709	55908	0.0213	0.00515	0.856159356508849	2
N07702	5	36344	180692833	56335	0.0096	0.00515	0.855119978543464	2
N07702	6	203249	170918031	56009	-0.0105	0.00515	0.850298266068348	2
N07702	7	43259	159119220	46895	0.8767	0.885361366339816	0.865955554183678	4
N07702	8	161222	27461095	14165	-1.5875	-1.5921	0.900748567250877	1
N07702	8	27461429	146293414	34401	-4e-04	0.00515	0.852939959639087	2
N07702	9	37747	141071475	41387	0.0107	0.00515	0.85553424956408	2
N07702	10	104427	135434551	48097	0.0036	0.00515	0.83950073306766	2
N07702	11	198510	6404327	2019	0.0497	0.00515	0.886543152050418	2
N07702	11	6406055	11360588	2016	-0.7485	-0.7485	1.1743930415735	1
N07702	11	11360796	134944770	40390	0.0118	0.00515	0.854319446418243	2
N07702	12	161382	133777645	42452	-1.6141	-1.5921	0.904203398514829	1
N07702	13	19045720	115106996	34060	-1.6058	-1.5921	0.885953801525169	1
N07702	14	20211644	24525274	1609	0.2847	0.345330216161903	0.981489480120301	3
N07702	14	24529637	25352943	313	-0.9938	-1.09845	1.29196408716193	1
N07702	14	25359120	29469373	1241	-1.3928	-1.5921	0.903654240115543	1
N07702	14	29470734	29921613	95	-0.5524	-0.7485	1.32073587247614	1
N07702	14	29924433	30552936	164	-1.4052	-1.5921	0.844411654493912	1
N07702	14	30573298	82559572	16663	-1.6719	-1.5921	0.904367956439338	1
N07702	14	82567964	88356935	1906	-1.4539	-1.5921	0.820873944934984	1
N07702	14	88360653	107285437	6042	-1.7037	-1.5921	0.925069656479483	1
N07702	15	20071673	102400037	26014	-0.007	0.00515	0.860901787548059	2
N07702	16	86671	90163275	27567	0.004	0.00515	0.866473970320252	2
N07702	17	6689	81049726	20579	-0.0194	0.00515	0.855123975881847	2
N07702	18	11543	78015057	26505	0.0426	0.00515	0.850292389688902	2
N07702	19	260912	59095126	11860	0.0062	0.00515	0.905317852926853	2
N07702	20	61795	62912463	22820	0.0041	0.00515	0.864728294842045	2
N07702	21	10913441	48084820	12527	0.0296	0.00515	0.877652213396606	2
N07702	22	16055171	51219006	11424	-1.6416	-1.5921	0.963526367221758	1
N07702	23	152439	90173807	20431	-1.5207	-1.5921	0.885916336491709	1
N07702	23	90191422	90395301	55	-3.6019	-3.9795	2.61003321480447	1
N07702	23	90445566	154925045	16272	-1.5152	-1.5921	0.898303155850119	1
N07702	24	2722506	6608568	115	-3.9795	-3.9795	2.02535988064979	1
N07702	24	6615362	28758193	232	-6.1561	-3.9795	2.0160211361437	1
