ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N09321	1	564621	146694922	36629	0.0102	0.01215	0.815092674218412	2
N09321	1	146694981	198916372	16085	2.1596	2.17433453457788	0.848186345126245	9
N09321	1	198918691	205002470	2292	1.8518	1.87058207704243	0.951233458149321	7
N09321	1	205011659	210532300	1969	2.1785	2.20578643099883	0.814392839866432	9
N09321	1	210533525	211166032	328	0.4657	0.393026224613938	1.34305788223241	3
N09321	1	211168634	238023033	9931	1.6323	1.65148745199934	0.869610623596422	6
N09321	1	238023144	249198692	3990	2.0392	2.06010212859086	0.828692111977294	8
N09321	2	15703	100380216	31601	-0.0176	0.01215	0.830301140121994	2
N09321	2	100382958	100455459	34	-1.0621	-1.01825	1.24285724394104	1
N09321	2	100457033	243048760	42183	-0.0073	0.01215	0.814563202857501	2
N09321	3	69244	197856433	60579	-0.0033	0.01215	0.803015548585065	2
N09321	4	45410	190921709	55908	0.0296	0.01215	0.786934371065524	2
N09321	5	36344	180692833	56335	0.0122	0.01215	0.801262506277088	2
N09321	6	203249	170918031	56009	-0.0289	0.01215	0.812702323165747	2
N09321	7	43259	159119220	46895	0.0285	0.01215	0.801319556120336	2
N09321	8	161222	124716338	40464	0.0268	0.01215	0.796748529750215	2
N09321	8	124717641	129861680	2097	-0.1794	-0.1782	0.822061497796139	2
N09321	8	129867538	146293414	6005	0.0626	0.01215	0.80694017714681	2
N09321	9	37747	141071475	41387	0.0344	0.01215	0.803204599438317	2
N09321	10	104427	27177212	12034	-0.5866	-0.6675	0.850717597517711	1
N09321	10	27192279	135434551	36063	0.0115	0.01215	0.826361156237477	2
N09321	11	198510	32639192	12081	0.0306	0.01215	0.809580276064796	2
N09321	11	32658926	37859556	2103	-0.177	-0.1782	0.866001543876524	2
N09321	11	37860933	80399413	10048	0.0336	0.01215	0.805096884345871	2
N09321	11	80399615	102253670	7728	-1.9123	-1.9197	1.01442107782669	1
N09321	11	102270209	103791634	596	-4.9513	-4.84325704241124	2.60474491221718	1
N09321	11	103792018	134944770	11869	-2.0073	-1.9197	0.956854687540465	1
N09321	12	161382	124505444	38454	-0.0385	0.01215	0.812994780758571	2
N09321	12	124508976	133777645	3998	0.1611	0.1611	0.800865778398385	2
N09321	13	19045720	115106996	34060	-1.9197	-1.9197	0.913203923870474	1
N09321	14	20211644	81416354	19722	-0.0594	0.01215	0.812844161934085	2
N09321	14	81420774	81890254	143	-0.7484	-0.6675	1.22365356489678	1
N09321	14	81893208	107285437	8168	0.0381	0.01215	0.809428542176177	2
N09321	15	20071673	29515658	2000	0.192	0.1611	0.841033756722199	2
N09321	15	29517620	102400037	24014	-0.0281	0.01215	0.810392208272076	2
N09321	16	86671	90163275	27567	0.0595	0.01215	0.815359931189173	2
N09321	17	6689	81049726	20579	-0.0011	0.01215	0.807350628967439	2
N09321	18	11543	78015057	26505	0.0221	0.01215	0.816082371672023	2
N09321	19	260912	59095126	11860	0.0789	0.1611	0.883592607049965	2
N09321	20	61795	62912463	22820	0.0121	0.01215	0.805512896217987	2
N09321	21	10913441	26226102	4173	-1.7792	-1.9197	0.881489553205831	1
N09321	21	26228020	43743039	6988	-1.9964	-1.9197	0.979754949495036	1
N09321	21	43743542	44188112	221	-0.659	-0.425893151902592	1.67586205803889	2
N09321	21	44190435	48084820	1145	-0.0648	0.01215	0.940347383491184	2
N09321	22	16055171	51219006	11424	0.016	0.01215	0.886445729413519	2
N09321	23	152439	2643624	327	-1.2602	-1.27853309284041	1.43803619919619	1
N09321	23	2644240	109890023	24173	-1.8203	-1.9197	0.940110203264227	1
N09321	23	109890221	154925045	12258	-0.9744	-1.01825	0.845229573186449	1
N09321	24	2722506	28758193	347	-2.2082	-1.9197	0.920469826965669	1
