ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08033	1	564621	249198692	71224	-0.0109	-0.00125	0.920857614327892	2
N08033	2	15703	243048760	73818	5e-04	-0.00125	0.913763905381593	2
N08033	3	69244	120206372	38368	-0.003	-0.00125	0.901783438269687	2
N08033	3	120206415	127011798	2082	-0.2318	-0.215133543175665	0.919290191411505	2
N08033	3	127018539	197856433	20129	-0.0293	-0.00125	0.895755018543068	2
N08033	4	45410	190921709	55908	0.0097	-0.00125	0.885279628995793	2
N08033	5	36344	180692833	56335	0.0204	-0.00125	0.8960831733198	2
N08033	6	203249	40370499	16004	0.1054	-0.00125	0.892450403909243	2
N08033	6	40371918	170918031	40005	-0.3545	-0.34375	0.917107167750439	2
N08033	7	43259	159119220	46895	-0.0254	-0.00125	0.903209094008315	2
N08033	8	161222	146293414	48566	-0.8261	-0.801891260605769	0.926668382979528	1
N08033	9	37747	7391785	4202	0.0474	-0.00125	0.926909115907482	2
N08033	9	7391855	11135805	2003	0.3177	0.366781839694932	0.820908544053153	3
N08033	9	11139558	141071475	35182	0.1082	-0.00125	0.901918512108525	2
N08033	10	104427	135434551	48097	-0.0237	-0.00125	0.910265199586367	2
N08033	11	198510	134944770	44425	0.0066	-0.00125	0.911969760046546	2
N08033	12	161382	133777645	42452	-0.333	-0.34375	0.921049369279407	2
N08033	13	19045720	115106996	34060	-1.2789	-1.2813	0.940238092581877	1
N08033	14	20211644	107285437	28033	-1.2813	-1.2813	0.949042925787565	1
N08033	15	20071673	28144976	1786	0.2006	0.20775	0.883289627145801	2
N08033	15	28145604	102400037	24228	-0.029	-0.00125	0.899521136648813	2
N08033	16	86671	90163275	27567	-0.0087	-0.00125	0.900535518703	2
N08033	17	6689	81049726	20579	-0.0198	-0.00125	0.893674858100011	2
N08033	18	11543	78015057	26505	-1.3022	-1.2813	0.933664597592862	1
N08033	19	260912	59095126	11860	0.1168	-0.00125	0.951091310423486	2
N08033	20	61795	62912463	22820	-0.0041	-0.00125	0.905011869459437	2
N08033	21	10913441	19253526	1436	0.0116	-0.00125	0.906085845878153	2
N08033	21	19255670	22663747	1340	0.2149	0.20775	0.817938121915548	2
N08033	21	22663886	48084820	9751	-0.023	-0.00125	0.963941511431531	2
N08033	22	16055171	51219006	11424	0.0735	-0.00125	0.988675071758879	2
N08033	23	152439	6947767	2036	-1.7445	-1.72599426351048	1.30155766999685	1
N08033	23	6948429	154925045	34722	-2.1211	-2.3645	1.01788969750612	1
N08033	24	2722506	28758193	347	-2.6079	-2.3645	1.06591459181169	1
