ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N08355	1	564621	69028397	20346	-0.0212	-0.02255	0.822771603509311	2
N08355	1	69029019	73451819	1240	-0.3588	-0.3937	1.07808323839205	2
N08355	1	73459777	76444246	791	-0.9579	-0.93195	1.21965718932218	1
N08355	1	76445923	97569544	6884	-1.7517	-1.81585	0.868894839457536	1
N08355	1	97572669	249198692	41963	-0.0472	-0.02255	0.800684504943544	2
N08355	2	15703	4297644	1640	0.1614	-0.02255	0.757080181651092	2
N08355	2	4298133	243048760	72178	-0.0338	-0.02255	0.791160853784295	2
N08355	3	69244	41442426	16154	1.1619	1.11115	0.822932551912402	4
N08355	3	41446626	50694626	2020	0.5905	0.605051039739301	1.05207534184145	3
N08355	3	50695670	62013654	4081	-0.0826	-0.02255	0.823521263766858	2
N08355	3	62015162	65944066	1966	0.6684	0.68069598798329	1.02966283742736	3
N08355	3	65950836	197856433	36358	1.1008	1.11115	0.808059402701011	4
N08355	4	45410	190921709	55908	-0.0239	-0.02255	0.776088444239121	2
N08355	5	36344	33638872	12070	1.2142	1.2142	0.821871522597365	5
N08355	5	33639682	45905997	3467	0.267	0.278738895974499	0.953306843249698	2
N08355	5	45939674	52037521	555	0.5726	0.512388827845867	1.11078295543558	3
N08355	5	52037755	109371063	16100	1.0391	1.11115	0.80310047504196	4
N08355	5	109375765	126597713	6090	0.8253	0.841137965094875	0.7744378318194	4
N08355	5	126599076	180692833	18053	1.1372	1.11115	0.837422377845331	4
N08355	6	203249	170918031	56009	1.078	1.11115	0.83080472814345	4
N08355	7	43259	16823117	6116	1.192	1.2142	0.821378103523831	5
N08355	7	16823978	26627053	4122	0.9103	0.9087	0.795714035344905	4
N08355	7	26627743	145237261	32075	1.1215	1.11115	0.812374121017681	4
N08355	7	145237318	153402084	2553	0.9071	0.9087	0.881164344439399	4
N08355	7	153402404	159119220	2029	1.2652	1.27814729704271	0.871721206169882	5
N08355	8	161222	41102763	18222	-0.4286	-0.3937	0.770695297918325	2
N08355	8	41107559	146293414	30344	0.3475	0.368086947126319	0.798865881988622	3
N08355	9	37747	141071475	41387	1.0948	1.11115	0.8292411162154	4
N08355	10	104427	118473953	40998	-0.026	-0.02255	0.777488953099107	2
N08355	10	118474186	119316158	270	-0.5372	-0.3937	1.1841314402008	2
N08355	10	119317237	135434551	6829	0.0801	-0.02255	0.83058184430868	2
N08355	11	198510	134944770	44425	-0.024	-0.02255	0.782663462782544	2
N08355	12	161382	17530450	6119	-0.2559	-0.3937	0.821366323090688	2
N08355	12	17530565	133777645	36333	-0.0337	-0.02255	0.779361166504696	2
N08355	13	19045720	50179454	12071	-0.5394	-0.3937	0.761883738200544	2
N08355	13	50180067	58311469	2004	-0.3258	-0.3937	0.743623905055546	2
N08355	13	58312022	115106996	19985	-0.0954	-0.02255	0.762363299772603	2
N08355	14	20211644	52288844	10011	-0.0317	-0.02255	0.757308226346761	2
N08355	14	52289531	56771970	1672	-0.3431	-0.3937	0.786733697481749	2
N08355	14	56773962	63563449	2310	-0.6758	-0.3937	0.739831416562627	2
N08355	14	63572267	77054313	4078	-0.906	-0.93195	0.807654559938993	1
N08355	14	77058533	82497798	1996	-0.3029	-0.3937	0.716157677786913	2
N08355	14	82507338	107285437	7966	-0.0036	-0.02255	0.78695770020452	2
N08355	15	20071673	102400037	26014	1.1404	1.11115	0.818280272931867	4
N08355	16	86671	60345256	15129	0.0391	-0.02255	0.818744941834083	2
N08355	16	60346478	90163275	12438	-0.1522	-0.02255	0.79072275656543	2
N08355	17	6689	81049726	20579	-0.0162	-0.02255	0.7950160444467	2
N08355	18	11543	72407304	24255	0.0085	-0.02255	0.764669762924336	2
N08355	18	72412915	72723196	92	-0.6297	-0.3937	1.12058945836328	2
N08355	18	72728955	78015057	2158	0.1102	-0.02255	0.773437601412995	2
N08355	19	260912	59095126	11860	1.2282	1.2142	0.904047025510453	5
N08355	20	61795	62912463	22820	0.0109	-0.02255	0.794081203918505	2
N08355	21	10913441	48084820	12527	0.0236	-0.02255	0.830503066058666	2
N08355	22	16055171	41047556	7659	-0.1233	-0.02255	0.847773900698192	2
N08355	22	41047764	51219006	3765	0.1139	-0.02255	0.901079788912042	2
N08355	23	152439	154925045	36758	-1.88	-1.81585	0.838175104421296	1
N08355	24	2722506	6608568	115	-4.2773	-5.45395	2.03654730072936	1
N08355	24	6615362	28758193	232	-6.6306	-5.45395	2.01845767660121	1
