ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
N07230	1	564621	37456220	10174	-0.0585	-0.02165	0.923197112828216	2
N07230	1	37469193	95352756	18445	-1.5448	-1.5607	0.981429675128963	1
N07230	1	95353163	96608946	402	-0.2237	-0.154654283874404	1.42597626353816	2
N07230	1	96621739	98580985	447	0.3751	0.3946	1.13259139365091	3
N07230	1	98582284	99158542	138	-0.3297	-0.30375	1.42117831660283	2
N07230	1	99166681	146694922	7023	-1.5607	-1.5607	0.975537887370491	1
N07230	1	146694981	249198692	34595	-0.0675	-0.02165	0.86129518299757	2
N07230	2	15703	14702349	6027	0.014	-0.02165	0.877888601761828	2
N07230	2	14704949	242927035	67770	-0.0629	-0.02165	0.875588974486234	2
N07230	2	242928850	243048760	21	-1.6661	-1.5607	1.35940483097635	1
N07230	3	69244	41446626	16155	0.8138	0.8138	0.876156267541205	4
N07230	3	41453936	51216578	2062	0.5857	0.5536	0.89264563333699	3
N07230	3	51217357	126931173	22212	0.7859	0.8138	0.841453483053725	4
N07230	3	126933242	134106768	2019	1.1477	1.13805	0.941302453221117	4
N07230	3	134108539	162150159	8025	1.4102	1.4354955424746	0.921214920321412	5
N07230	3	162151547	170808638	2029	0.9877	0.9877	0.964249543571614	4
N07230	3	170811667	197856433	8077	-0.2778	-0.30375	0.903095967644698	2
N07230	4	45410	190921709	55908	-0.0503	-0.02165	0.851634453431517	2
N07230	5	36344	13341742	6046	0.5578	0.5536	0.858184364688163	3
N07230	5	13348985	180692833	50289	0.9014	0.90155	0.878707428301735	4
N07230	6	203249	71065850	23968	0.8223	0.8138	0.89065351549414	4
N07230	6	71066024	88742314	5163	0.4141	0.3946	0.863289871976318	3
N07230	6	88758294	137980467	14919	0.1851	-0.02165	0.853091915786591	2
N07230	6	137981227	170918031	11959	0.4857	0.5536	0.906436596104615	3
N07230	7	43259	159119220	46895	0.2479	-0.02165	0.863780606213506	2
N07230	8	161222	4798090	3151	0.2097	-0.02165	0.902024615085195	2
N07230	8	4798129	146293414	45415	-0.0071	-0.02165	0.869210669665861	2
N07230	9	37747	37789175	16608	0.5494	0.5536	0.884064667601445	3
N07230	9	37795392	141071475	24779	0.9473	0.9877	0.878563370825838	4
N07230	10	104427	135434551	48097	-0.0384	-0.02165	0.868117282848424	2
N07230	11	198510	130733185	42449	0.9017	0.90155	0.868347619483025	4
N07230	11	130733365	134944770	1976	1.1284	1.13805	0.9086959359675	4
N07230	12	161382	128822591	40485	-0.0944	-0.02165	0.868273710188881	2
N07230	12	128823144	133777645	1967	0.1829	-0.02165	0.813852404628243	2
N07230	13	19045720	115106996	34060	-0.0719	-0.02165	0.859408808828885	2
N07230	14	20211644	107285437	28033	-0.0466	-0.02165	0.870394107109115	2
N07230	15	20071673	55257418	10049	1.6387	1.65058604638008	0.923612413340908	6
N07230	15	55257771	102400037	15965	1.9215	1.93766428951796	0.904217704303384	8
N07230	16	86671	90163275	27567	0.0285	-0.02165	0.876034063107626	2
N07230	17	6689	81049726	20579	-0.039	-0.02165	0.885457217518542	2
N07230	18	11543	78015057	26505	-0.0215	-0.02165	0.872132851524951	2
N07230	19	260912	59095126	11860	1.0086	0.9877	0.928333819909184	4
N07230	20	61795	62912463	22820	-0.0218	-0.02165	0.872981780063317	2
N07230	21	10913441	48084820	12527	-0.0099	-0.02165	0.884870879660385	2
N07230	22	16055171	51219006	11424	-0.0028	-0.02165	0.934134051323034	2
N07230	23	152439	6899463	2029	-1.4439	-1.5607	1.09413286105701	1
N07230	23	6904445	154925045	34729	-1.7112	-1.5607	0.95414136483209	1
N07230	24	2722506	28758193	347	-2.2009	-2.13472115420614	1.03698711391958	1
