ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T02661	1	888659	44264498	8260	0.0743	0.0132	0.758939421887135	2
T02661	1	44265467	51393645	1343	-1.3113	-1.3165	1.01508156190425	1
T02661	1	51394098	51477757	17	-3.4292	-3.73500063685861	2.57308418381886	1
T02661	1	51477758	55275630	706	-1.3217	-1.3165	0.951316370951574	1
T02661	1	55275831	144077594	17893	-1.57	-1.6746	0.805696905542771	1
T02661	1	144560590	160919664	2699	1.1407	1.19074799359224	0.939895262635115	5
T02661	1	160926937	190855691	8340	0.8148	0.763	0.750662265891832	3
T02661	1	190855787	199266874	2041	1.0513	1.0426	0.828471256668213	4
T02661	1	199269383	205110452	1525	0.6918	0.6918	0.759950272433726	3
T02661	1	205110929	229334294	6778	0.4618	0.4618	0.746691863042724	3
T02661	1	229337029	249198692	6151	0.7301	0.6918	0.752630042775207	3
T02661	2	15703	103173059	26807	0.0489	0.0132	0.753125126801814	2
T02661	2	103175376	106309119	825	-0.3872	-0.3922	1.10381685316252	2
T02661	2	106316613	155967486	12340	-1.7741	-1.6746	0.869672639301739	1
T02661	2	155986195	190912677	8719	1.0339	1.0426	0.811490192608507	4
T02661	2	190918038	194361605	800	0.7112	0.763	0.98408731348069	3
T02661	2	194368729	242775910	12378	-0.0459	0.0132	0.755043892574024	2
T02661	3	62614	197851260	51885	0.0179	0.0132	0.75055397062654	2
T02661	4	68911	13916351	3696	0.2799	0.2321	0.807753580468469	2
T02661	4	13917058	21333411	2303	0.0425	0.0132	0.759654907945221	2
T02661	4	21334285	35442725	3919	-0.2172	-0.3922	0.752657266427221	2
T02661	4	35443688	56029834	4432	-0.3972	-0.3922	0.746165024022727	2
T02661	4	56030064	190921709	34851	-0.9715	-1.03005	0.754110625806658	1
T02661	5	113577	311478	47	-0.1689	-0.108707357493703	0.832682941742612	2
T02661	5	312625	12113069	4020	0.1748	0.2321	0.76539431440604	2
T02661	5	12115805	72304197	14007	0.4016	0.4618	0.793387563788597	3
T02661	5	72314959	78758583	1870	0.9103	0.94707194481032	0.854961499661892	4
T02661	5	78759026	79223805	125	0.5796	0.6918	1.04823672313921	3
T02661	5	79234343	180692321	26091	-0.4609	-0.3922	0.764549711896742	2
T02661	6	184719	164851966	49683	0.035	0.0132	0.741954180196401	2
T02661	6	164852145	170908114	2049	0.6719	0.6918	0.901462120913502	3
T02661	7	44167	159119220	46000	0.0022	0.0132	0.734468432507701	2
T02661	8	168484	58062713	16328	0.0132	0.0132	0.759070045445402	2
T02661	8	58063036	65254663	1923	0.4879	0.4618	0.924479328117468	3
T02661	8	65259103	65931897	135	0.7137	0.6918	0.809015292664695	3
T02661	8	65932750	128770584	15547	1.0817	1.11379845250365	0.792364615207616	4
T02661	8	128777482	146292734	4744	-1.66	-1.6746	0.900894285225346	1
T02661	9	208549	141011581	30528	-0.0046	0.0132	0.765465746692943	2
T02661	10	104427	135426536	35232	0.011	0.0132	0.778815850801864	2
T02661	11	230751	43451457	14126	-1.4785	-1.6746	0.804264137855537	1
T02661	11	43452119	56904966	1968	-1.0886	-1.03005	1.06501899463761	1
T02661	11	56905084	134938470	22130	0.1094	0.0132	0.780623191859202	2
T02661	12	180185	133777562	33063	-0.01	0.0132	0.73577974952498	2
T02661	13	19450806	115095705	27680	-1.6796	-1.6746	0.819705270907456	1
T02661	14	20511673	107285437	26697	-0.0123	0.0132	0.739224697564887	2
T02661	15	22809980	102429049	24826	-0.0036	0.0132	0.749158425278847	2
T02661	16	89561	29841225	8263	0.0362	0.0132	0.761773216296977	2
T02661	16	29861447	35100291	312	-0.6966	-0.74865	1.34589352328898	1
T02661	16	35110972	90146366	12079	-1.6696	-1.6746	0.858862718813788	1
T02661	17	18901	37623743	7715	-1.7967	-1.6746	0.863109491543881	1
T02661	17	37665554	48421952	1875	-0.8007	-0.74865	1.16541046980814	1
T02661	17	48422059	81041938	7672	-0.0139	0.0132	0.782752132657115	2
T02661	18	136305	57372468	14457	0.0241	0.0132	0.745465707474607	2
T02661	18	57382214	78010194	6117	0.2321	0.2321	0.762515576946735	2
T02661	19	260912	58956888	10268	0.0533	0.0132	0.781025492736002	2
T02661	20	61795	62912463	16018	0.0417	0.0132	0.77872949669419	2
T02661	21	15129378	48084820	10341	-0.0606	0.0132	0.795489586076922	2
T02661	22	16888900	51177928	8585	-0.0081	0.0132	0.801908922772546	2
T02661	23	169805	155233098	22073	-1.8376	-1.6746	0.888951541805151	1
