ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
T00712	1	888659	83717620	18585	0.0025	0.00055	0.638165798766607	2
T00712	1	83717861	91158255	2063	-0.8179	-0.8179	1.01399068985373	1
T00712	1	91159586	115766431	6244	-1.6113	-1.5365	0.767243819722587	1
T00712	1	115770027	120294386	1237	-1.3682	-1.5365	0.946492559135933	1
T00712	1	120297451	145279107	111	-1.0142	-1.0374	1.0396389002953	1
T00712	1	145382124	151950290	677	-0.3485	-0.43665	0.900171357583655	2
T00712	1	151951695	249198692	26836	0.0226	0.00055	0.622150430154176	2
T00712	2	15703	19825364	6186	-0.0075	0.00055	0.641546753720345	2
T00712	2	19826229	20689532	269	-0.4225	-0.43665	0.899496097780193	2
T00712	2	20694122	26255263	1309	-1.5334	-1.5365	1.02105868088771	1
T00712	2	26269731	28811131	481	-0.363	-0.43665	0.807198710688271	2
T00712	2	28816094	242775910	53623	-0.0073	0.00055	0.622317259712737	2
T00712	3	62614	38959592	12462	-0.0399	0.00055	0.644831172052713	2
T00712	3	38960161	48324466	2078	0.7504	0.74	0.856864282281572	3
T00712	3	48328472	197851260	37345	1.0551	1.0658	0.630290750098688	4
T00712	4	68911	48976409	13489	-1.3598	-1.5365	0.72660011830824	1
T00712	4	48977072	87371001	9061	-1.7482	-1.5365	0.796791853103173	1
T00712	4	87372287	87690998	60	-0.8943	-0.8179	1.31591180703438	1
T00712	4	87703968	88067504	78	-0.3966	-0.43665	1.11494851388069	2
T00712	4	88068531	190921709	26513	-0.0067	0.00055	0.622461228637921	2
T00712	5	113577	43213215	12033	1.3339	1.3335	0.630881060091446	5
T00712	5	43232542	62599272	4066	0.914	0.9015	0.620935248974344	4
T00712	5	62599460	180692321	30061	1.0658	1.0658	0.628712571775059	4
T00712	6	184719	76027913	22762	-0.0027	0.00055	0.623682929988409	2
T00712	6	76038587	80414413	1208	-0.5346	-0.43665	1.05981283647962	2
T00712	6	80415428	82919014	861	-1.0606	-1.0374	1.13367413705786	1
T00712	6	82925071	170908114	26901	-1.7613	-1.5365	0.775311237310617	1
T00712	7	44167	78789702	23053	0.2974	0.00055	0.622675633241898	2
T00712	7	78795534	85275522	2085	0.6589	0.51265	0.588598269623605	3
T00712	7	85289738	159119220	20862	0.845	0.82265	0.606984960362825	4
T00712	8	168484	28044733	10226	-0.5142	-0.43665	0.663573121746962	2
T00712	8	28056490	36059320	2033	-0.0268	0.00055	0.71833046048196	2
T00712	8	36077059	58104659	4091	0.3091	0.322131419704719	0.621688429001147	3
T00712	8	58104912	117487677	14304	0.7296	0.74	0.621361353277142	3
T00712	8	117490626	118553348	267	0.2352	0.00055	1.10686464620557	2
T00712	8	118556202	146292734	7756	0.8003	0.82265	0.658322445610763	4
T00712	9	208549	141011581	30527	-0.0076	0.00055	0.621206696417861	2
T00712	10	104427	135426536	35233	0.004	0.00055	0.64311907033833	2
T00712	11	230751	134938470	38224	1.3335	1.3335	0.631816022832294	5
T00712	12	180185	10143600	2579	0.0064	0.00055	0.656451847620278	2
T00712	12	10147850	10838297	195	-0.4	-0.43665	1.18001157882438	2
T00712	12	10838575	52149644	9682	0.0013	0.00055	0.632556369318393	2
T00712	12	52150971	53588819	407	0.9171	0.981825759359662	0.882805238608918	4
T00712	12	53609900	54451543	146	0.027	0.00055	1.44917466248017	2
T00712	12	54451625	61882648	1502	-1.7033	-1.5365	1.06517274944949	1
T00712	12	61883232	63576067	443	-0.4508	-0.43665	1.48513933211686	2
T00712	12	63576118	74462112	2906	0.889	0.9015	0.898130277065511	4
T00712	12	74466625	75540498	286	0.3664	0.51265	1.18469582903751	3
T00712	12	75547078	78163345	697	-1.5252	-1.5365	1.04576806597132	1
T00712	12	78168621	78326104	36	-0.5104	-0.8179	1.44099301705704	1
T00712	12	78330251	80664853	563	0.8432	0.9015	0.881047324775275	4
T00712	12	80665397	89787787	2058	-1.625	-1.5365	0.910755563796275	1
T00712	12	89794586	91672095	421	-0.5832	-0.43665	0.930428333791806	2
T00712	12	91673671	104308477	3469	-1.6984	-1.5365	0.841375014299298	1
T00712	12	104309383	104389518	21	0.0662	0.00055	0.660777919406315	2
T00712	12	104393887	105821448	411	-1.5396	-1.5365	0.943125796487121	1
T00712	12	105833967	133777562	7241	-0.0437	0.00055	0.725942457426893	2
T00712	13	19450806	82183008	17356	-0.0323	0.00055	0.614574582267088	2
T00712	13	82185357	82260035	15	-1.5033	-1.5365	1.49030643186122	1
T00712	13	82266253	102346401	6078	-2e-04	0.00055	0.643123963899551	2
T00712	13	102351378	108128354	2149	0.9723	0.9015	0.688600734473085	4
T00712	13	108128563	115095705	2082	1.2157	1.23793962244724	0.654756263655503	5
T00712	14	20511673	53872407	10269	-0.0099	0.00055	0.591584723343999	2
T00712	14	53875991	73371268	6212	-0.2653	-0.43665	0.6593668562865	2
T00712	14	73371309	107285437	10217	-0.03	0.00055	0.624113910397859	2
T00712	15	22809980	102429049	24826	1.3331	1.3335	0.63743478686003	5
T00712	16	89561	29841225	8263	-0.0175	0.00055	0.653587912803021	2
T00712	16	29861447	46503573	338	-0.5887	-0.43665	1.09651060975641	2
T00712	16	46503989	50687015	775	-1.5197	-1.5365	0.987703158958609	1
T00712	16	50689824	51177517	179	-2.9431	-2.84996505903899	1.68498689518569	1
T00712	16	51197503	90146366	11099	-1.3834	-1.5365	0.740567054896034	1
T00712	17	18901	81041938	17262	0.0136	0.00055	0.636433762138726	2
T00712	18	136305	78010194	20574	1.0741	1.0658	0.638290746042937	4
T00712	19	260912	11416623	1079	1.9141	1.9152	0.652457221712743	8
T00712	19	11417200	28317556	2273	1.7342	1.75545865892687	0.817543666014862	7
T00712	19	28319922	58956888	6916	1.9163	1.9152	0.741175663215085	8
T00712	20	61795	62912463	16018	0.0105	0.00055	0.65662484340651	2
T00712	21	15129378	48084820	10341	0.0176	0.00055	0.656513225306075	2
T00712	22	16888900	51177928	8585	0.0218	0.00055	0.688021364444737	2
T00712	23	169805	2703633	699	-0.5171	-0.43665	1.62919990278009	2
T00712	23	2710840	155127675	21346	-1.9114	-1.5365	0.863299939108686	1
T00712	23	155128309	155233098	28	-1.2444	-1.5365	1.32132977759053	1
